#{"t_start": 1776774591.3913927, "env_id": "None"}
r,l,t
-248.290128,23,484.469192
-317.673608,19,492.342969
-281.850976,15,497.400639
-232.714926,19,503.437099
-234.18023,20,510.610893
-301.555993,13,518.352376
-293.586763,13,523.74651
-277.132918,16,528.904937
-271.334755,16,533.891139
-285.343289,19,539.900244
-251.426357,16,546.662704
-247.478981,15,551.891325
-262.850136,21,558.738809
-268.549173,12,564.442195
-169.127152,11,571.233181
-248.568578,16,578.002798
-261.450176,18,584.83297
-294.73753,11,588.64717
-298.799054,17,593.952873
-240.143952,19,600.171956
-278.153804,16,606.382469
-203.189696,19,613.655297
-370.051516,19,620.452432
-246.197333,18,628.935658
-269.040217,17,634.525424
-276.060418,18,641.624754
-279.415366,14,647.174684
-270.070531,12,651.681098
-229.337399,16,657.256576
-253.252512,13,662.216545
-270.704314,11,667.589504
-267.187871,18,673.892945
-283.759398,19,681.517945
-282.639499,15,687.473717
-277.680801,25,697.962837
-289.835554,17,703.000085
-274.664829,16,708.694852
-222.832951,17,715.907098
-330.75153,20,723.437809
-293.575225,18,729.626174
-242.04165,10,733.649156
-292.187633,20,740.57922
-213.068356,19,746.637049
-286.333586,14,750.789509
-303.662375,11,756.075453
-220.814598,20,763.200551
-274.115541,13,767.012594
-293.047267,18,772.857656
-315.203953,14,777.562426
-263.129467,13,782.675146
-289.785206,16,788.386533
-274.972548,16,795.324347
-257.437527,20,801.597312
-288.159222,15,807.083837
-249.930957,18,812.451898
-257.263194,16,819.157028
-229.353596,15,824.749467
-308.088159,22,832.754497
-272.807938,10,836.973154
-228.51075,12,841.93541
-248.047405,16,847.330938
-243.953819,16,854.495784
-277.297235,15,859.415783
-196.168103,19,865.376502
-320.472146,22,873.802044
-300.240407,16,879.887542
-152.209648,14,885.065105
-244.050009,17,890.655627
-260.988257,17,896.552143
-320.510451,17,902.049737
-325.366347,23,908.949067
-237.517003,14,913.444585
-316.633329,16,920.631265
-172.02952,11,924.819159
-284.856645,21,932.268664
-273.97292,11,936.267535
-226.548468,21,942.617821
-271.182931,15,947.267397
-267.73695,17,953.520585
-331.432067,12,959.826601
-285.300347,16,965.372819
-283.236474,13,969.519962
-236.74724,15,974.376085
-279.734766,16,979.532371
-383.882887,18,987.824083
-319.620916,15,993.162413
-260.688679,24,1001.573593
-366.475169,16,1007.818374
-260.848654,20,1015.069908
-286.823865,18,1020.949591
-279.058357,18,1027.660455
-227.486005,19,1034.834099
-347.974596,20,1042.048263
-335.997794,15,1046.930402
-237.127223,22,1054.009702
-221.275828,16,1059.199913
-272.256837,19,1065.08814
-312.307463,15,1070.588878
-252.210505,14,1075.403981
-221.524552,16,1080.608284
-330.7171,19,1087.865145
-148.103496,13,1092.873106
-160.733519,18,1098.324668
-300.15432,14,1105.074972
-261.958069,19,1110.917926
-266.422026,17,1117.857995
-249.387698,19,1124.355853
-273.899987,18,1129.820679
-274.088824,20,1140.095951
-224.28366,23,1149.13277
-350.72777,16,1155.044474
-341.23434,14,1160.392486
-252.356442,19,1167.386495
-304.871641,18,1173.225724
-253.582377,18,1180.059349
-489.128217,21,1188.595045
-216.548925,16,1194.485532
-366.139899,17,1199.556429
-158.332565,10,1203.52719
-340.815054,17,1210.041786
-289.144263,19,1216.75159
-386.498795,18,1223.102001
-393.435777,17,1228.859101
-281.741589,21,1236.320958
-275.164932,17,1245.324696
-271.721462,11,1250.037162
-243.527415,16,1257.433351
-326.927119,22,1265.106079
-255.079655,16,1269.828379
-281.740109,22,1277.319815
-260.137516,18,1283.376899
-247.353337,22,1292.300208
-274.810971,16,1297.035267
-197.159974,16,1302.153917
-203.360146,17,1307.48388
-283.703775,9,1310.990632
-334.175067,20,1318.350461
-239.021008,20,1326.268014
-304.563126,16,1331.526824
-286.604367,15,1336.422844
-331.817835,17,1344.512293
-182.356034,20,1352.388954
-260.4932,15,1358.516786
-279.015971,17,1363.672696
-251.578015,19,1370.654153
-297.184275,16,1375.941191
-261.551921,18,1382.00493
-263.140246,17,1389.001283
-307.581664,17,1394.439871
-289.153426,17,1400.698438
-228.450537,17,1406.477286
-348.039887,19,1412.060699
-314.053428,13,1417.745011
-278.234955,13,1423.15229
-252.161269,14,1427.884919
-189.449533,15,1432.85176
-251.440091,15,1438.123798
-335.728029,8,1441.106697
-284.513377,17,1446.643087
-253.029708,14,1451.468611
-239.778548,20,1460.050153
-219.159907,16,1465.057858
-249.663543,15,1470.453008
-239.646604,18,1476.462557
-242.373481,18,1482.40579
-282.665429,20,1488.706821
-301.668681,20,1495.605929
-252.828866,12,1500.974684
-269.49986,10,1504.862883
-344.207691,13,1509.143949
-302.028767,10,1512.906646
-329.62279,17,1518.298325
-317.562185,17,1523.646008
-236.194221,16,1529.430424
-315.167781,20,1538.315672
-202.796487,19,1544.345072
-282.56352,16,1553.10102
-247.918456,15,1558.674898
-263.078713,15,1564.193404
-225.459932,16,1570.21692
-258.122376,17,1579.527963
-305.251171,19,1589.615016
-294.566676,21,1597.214464
-265.244785,14,1601.794532
-219.142806,19,1608.082803
-336.721339,25,1616.483565
-244.071029,14,1623.813549
-226.031581,16,1628.886604
-240.958399,16,1634.606641
-284.488172,18,1640.931149
-247.261983,16,1645.864828
-261.892885,17,1651.214398
-285.86442,13,1657.095597
-282.567148,16,1662.720516
-226.452063,12,1668.127218
-294.677327,13,1673.814612
-267.706043,16,1679.139424
-358.518958,18,1687.780852
-196.900583,14,1692.592425
-317.745827,17,1698.337205
-251.715484,14,1704.178197
-281.218363,13,1709.923041
-325.282514,16,1715.449872
-317.694382,21,1722.435153
-287.602548,19,1730.523438
-339.288785,18,1736.980953
-255.982131,21,1745.386915
-341.691373,16,1753.010924
-277.210428,11,1757.77945
-372.036418,18,1765.056533
-258.205333,20,1772.791679
-237.920483,17,1779.68565
-243.448261,18,1785.01537
-227.940051,19,1793.116135
-310.052391,17,1799.490477
-280.414131,14,1805.363971
-272.62253,18,1812.056467
-277.971675,18,1817.798251
-306.23556,18,1824.249638
-232.422347,18,1830.404258
-298.811741,18,1837.375884
-203.657185,22,1845.591589
-371.482437,21,1851.87109
-282.355365,17,1858.678484
-276.749722,17,1865.128461
-359.05722,19,1873.994833
-299.629868,16,1879.550988
-179.323384,16,1885.75014
-224.757583,18,1891.913902
-306.411187,17,1897.761844
-225.129275,19,1905.574017
-282.346451,12,1908.773201
-249.491863,14,1913.665019
-292.163415,20,1921.456415
-410.938748,20,1930.558255
-277.147466,13,1934.438664
-240.552255,21,1940.944823
-227.859448,15,1948.28462
-247.848051,15,1953.132017
-310.308149,11,1957.603482
-275.558157,24,1964.954322
-331.996206,18,1970.304342
-277.66339,19,1979.463291
-230.432952,14,1983.991782
-219.426238,16,1989.794152
-328.819412,21,1996.141346
-261.329725,17,2002.312703
-258.408928,17,2009.644042
-250.150067,18,2016.768202
-241.015459,19,2023.472703
-352.203787,17,2030.089504
-175.759787,21,2037.14425
-240.535996,17,2043.793889
-281.774914,18,2050.023457
-248.469125,16,2056.017136
-232.763934,17,2061.03239
-290.273413,16,2066.283763
-278.540359,14,2072.219178
-265.330992,15,2078.640239
-279.106816,18,2085.160973
-241.146656,19,2091.15307
-307.141615,20,2097.960015
-307.336952,11,2102.285001
-256.593371,21,2110.065174
-375.273228,17,2117.355313
-285.804936,16,2122.296766
-244.567268,18,2129.759585
-280.06165,12,2134.704708
-337.070052,18,2142.609222
-333.866141,17,2148.309197
-239.446525,17,2153.155058
-295.141751,21,2160.025972
-247.887859,13,2163.796344
-239.063564,23,2173.001083
-312.522868,9,2177.712647
-254.932632,18,2183.353077
-226.371422,19,2189.871998
-280.402891,18,2198.349979
-325.624005,19,2206.490311
-198.524801,17,2212.466136
-296.144767,12,2216.880666
-277.061741,18,2222.092782
-263.691479,20,2230.656728
-264.128128,20,2237.942217
-291.944421,17,2243.55269
-242.936035,18,2249.259157
-237.119788,17,2254.764557
-253.937336,18,2260.594937
-290.225463,14,2265.885161
-338.009475,19,2272.099376
-249.41989,15,2276.959019
-332.368333,21,2284.734351
-236.699772,18,2291.029708
-294.963938,21,2297.453218
-303.060027,18,2302.978075
-337.874365,17,2311.122956
-301.405839,16,2318.070494
-200.012201,17,2323.630016
-270.588902,18,2329.380699
-247.224799,18,2337.857084
-220.748797,16,2342.782655
-243.11478,17,2350.582411
-317.743228,20,2357.834252
-357.954192,18,2364.247531
-295.255827,21,2371.42661
-222.27382,21,2378.604956
-350.234888,19,2387.201007
-234.932887,18,2395.079163
-292.250758,19,2403.027294
-282.222807,15,2408.098884
-308.685459,19,2415.244511
-307.575844,16,2420.355543
-271.027123,14,2425.515466
-257.928915,14,2431.105005
-276.549421,20,2438.738056
-260.791061,11,2444.815724
-272.397167,8,2448.720212
-256.234907,14,2453.413386
-297.240323,14,2459.818782
-278.236801,15,2464.450084
-216.794457,15,2469.770379
-276.627288,16,2476.01637
-279.823144,19,2482.123101
-355.668062,24,2491.386382
-241.387138,17,2496.233231
-329.729037,18,2502.702843
-265.58022,19,2509.276622
-263.807973,17,2515.863218
-245.756615,17,2522.091977
-293.922135,11,2526.703181
-239.356107,15,2532.730215
-290.44507,19,2538.675702
-407.134935,13,2544.97076
-255.460176,14,2550.716484
-274.668569,16,2555.740481
-312.56039,16,2560.989953
-265.249518,14,2567.76203
-270.702366,14,2573.795875
-369.879607,13,2577.975701
-282.725222,17,2584.009799
-221.47641,15,2588.802145
-269.448702,15,2595.38371
-248.446417,20,2602.299989
-274.830319,22,2611.846433
-261.501375,13,2618.044685
-455.092611,19,2625.594886
-269.157252,17,2632.027431
-388.731378,20,2639.197558
-162.271139,18,2645.323258
-228.091207,19,2651.39396
-263.612112,17,2659.465045
-298.726283,16,2664.984366
-250.040348,20,2672.317749
-260.379238,19,2679.155214
-254.867938,15,2684.678442
-270.118753,12,2688.843612
-259.294611,18,2697.448609
-298.519827,19,2704.713572
-253.104263,18,2710.904088
-242.308301,19,2718.541523
-275.009812,11,2722.75422
-280.664397,17,2730.026658
-216.215898,20,2736.293055
-319.599221,15,2741.117187
-346.563303,18,2747.288078
-268.978545,18,2753.351063
-324.798808,20,2760.402986
-270.800903,14,2767.860362
-295.92142,17,2774.250528
-264.720869,17,2779.770249
-291.42868,19,2786.284278
-352.083954,16,2791.26813
-243.394544,16,2797.060065
-234.89068,16,2802.541125
-271.445853,14,2808.298743
-245.370317,22,2815.527776
-384.274627,16,2822.32509
-362.698061,17,2829.016176
-301.524406,16,2834.127738
-325.876744,20,2844.815145
-267.037518,20,2851.869659
-278.679056,15,2856.836596
-373.180563,16,2861.964349
-287.081549,15,2867.827443
-331.05403,19,2874.427346
-259.408182,14,2879.199863
-306.436752,19,2887.97823
-247.4561,13,2893.185797
-246.002957,18,2900.61012
-285.122172,20,2906.410764
-315.255507,19,2914.128271
-174.988763,9,2917.165718
-311.071525,15,2922.784091
-236.715347,16,2928.81349
-164.45146,20,2934.815309
-328.595493,22,2942.784944
-175.363705,19,2949.345889
-240.693035,18,2956.603285
-337.766525,22,2963.416705
-272.953379,16,2968.219168
-234.030857,20,2975.228973
-250.641755,17,2981.941411
-237.20085,16,2987.221878
-255.945104,18,2994.021571
-263.393881,21,3000.331518
-304.01893,19,3006.252805
-244.961823,23,3014.206293
-247.492238,14,3018.592359
-281.425141,17,3023.81207
-394.553893,18,3029.721304
-293.957177,18,3036.25582
-232.690797,15,3041.388783
-337.141544,22,3049.466883
-291.502379,13,3056.505624
-294.250244,18,3063.376294
-209.428373,17,3069.095029
-288.906981,18,3074.655551
-305.413083,12,3081.396424
-264.027689,15,3154.778862
-289.487121,22,3163.080544
-398.136787,14,3169.748381
-227.371367,11,3173.507727
-234.858085,18,3179.718582
-245.717865,20,3186.149318
-304.715116,19,3192.964681
-286.906794,18,3200.395501
-247.010624,13,3205.665147
-270.584875,10,3210.961916
-288.84814,15,3215.788807
-194.520847,18,3221.636023
-270.860619,18,3228.425071
-294.092464,16,3234.258326
-286.777151,17,3241.640619
-157.581963,19,3251.944333
-293.70811,17,3257.638149
-337.057811,17,3264.146796
-287.14455,15,3269.388014
-234.888519,17,3275.042314
-270.102589,23,3283.096161
-188.012103,14,3287.7349
-304.957785,17,3295.384845
-276.16551,15,3300.383894
-361.808352,17,3307.921701
-263.116567,13,3311.904267
-342.156764,22,3319.60165
-310.651948,14,3324.096131
-240.84008,18,3332.071111
-369.290005,20,3338.916169
-222.909138,19,3346.41956
-292.052713,13,3350.221637
-280.791039,16,3355.961691
-260.867208,20,3364.460949
-266.09922,17,3371.279904
-262.604207,17,3377.28197
-274.348542,17,3384.507577
-257.40148,19,3393.538822
-232.139834,12,3398.015076
-262.319588,19,3405.548012
-276.66956,16,3410.872938
-242.417761,14,3415.898767
-242.241187,16,3423.503125
-287.698247,19,3430.295455
-254.368862,19,3436.425957
-223.911616,16,3443.319853
-305.316536,15,3447.957553
-315.683454,21,3458.539052
-222.866672,16,3464.28524
-236.233226,14,3468.681094
-272.696532,17,3474.871584
-293.950631,21,3482.547115
-243.906151,21,3489.659786
-310.55569,13,3494.15244
-261.83483,22,3501.816471
-199.300519,13,3506.316952
-225.191378,20,3516.0484
-200.723326,22,3523.892838
-211.388413,16,3529.698126
-218.274529,17,3535.650487
-309.63808,20,3542.869874
-259.721707,23,3550.5856
-295.673741,10,3554.731035
-236.18753,21,3562.298289
-309.024041,23,3570.293563
-453.567348,20,3577.422956
-315.914872,15,3583.629849
-332.842506,18,3589.775347
-219.20899,16,3596.316924
-278.449405,13,3601.773677
-256.030079,19,3611.415343
-220.253168,20,3619.570303
-265.282994,24,3629.216226
-238.429667,14,3635.063002
-313.055385,21,3642.448308
-303.322202,9,3646.366198
-298.615111,16,3652.045973
-219.570538,11,3658.456921
-247.055254,17,3665.665086
-292.931143,16,3673.730473
-218.878963,18,3681.056898
-234.16952,17,3687.355141
-249.278063,22,3695.759705
-299.811271,16,3700.571909
-393.83399,22,3708.117359
-279.423866,17,3714.088761
-276.165516,14,3719.677562
-276.753419,23,3728.08287
-302.779721,16,3734.133024
-195.50424,14,3739.673434
-266.625993,22,3748.24251
-264.033752,19,3754.817337
-235.757093,16,3761.328663
-277.144042,19,3767.721287
-347.591988,16,3773.946536
-240.919197,21,3782.78492
-237.266317,13,3787.308142
-245.379122,18,3795.764637
-252.761664,18,3804.729856
-265.458899,20,3813.503152
-301.693933,18,3819.955723
-284.478835,21,3828.530752
-238.326085,19,3837.142644
-282.217814,13,3842.571681
-297.419019,23,3853.549721
-252.072637,14,3858.995054
-281.230161,13,3865.281695
-228.055961,14,3870.134259
-305.834142,22,3881.002504
-259.604869,20,3887.937787
-260.147533,15,3893.855366
-271.796045,18,3900.387954
-305.386461,20,3908.815322
-242.828708,17,3915.570673
-220.15996,17,3922.515194
-301.082821,17,3930.216299
-299.335381,20,3937.393064
-264.064713,20,3945.363663
-231.698193,15,3952.952569
-284.997824,16,3960.258608
-239.44088,16,3965.572227
-339.92909,17,3971.658747
-137.775235,14,3976.210387
-265.381501,22,3983.923261
-257.908388,15,3988.825176
-286.003052,18,3994.63909
-315.972044,22,4004.036973
-264.345856,15,4010.171304
-247.580079,19,4019.755437
-284.994645,20,4027.873968
-175.618851,13,4032.152246
-421.381616,21,4039.713636
-237.737788,16,4045.466841
-272.191977,21,4052.545282
-272.985775,14,4057.602967
-250.574781,20,4064.054785
-407.293736,22,4072.441298
-231.501862,20,4079.393445
-302.155198,17,4086.378072
-257.118916,16,4092.730764
-211.539738,20,4100.282773
-284.023204,22,4107.272122
-335.419064,19,4115.604386
-339.664539,20,4123.170906
-238.377841,16,4128.77866
-243.578641,16,4134.25067
-275.624635,13,4139.4031
-208.503905,22,4147.262311
-310.326548,16,4153.333799
-224.169538,13,4159.624919
-279.936369,15,4165.352221
-367.721105,18,4172.49862
-276.682302,15,4179.106908
-308.185646,24,4188.081783
-306.494413,14,4193.487728
-107.924144,10,4198.332135
-303.996955,19,4205.432891
-291.959617,19,4212.072115
-360.107901,19,4219.460024
-238.713765,17,4226.103554
-258.890011,14,4231.042073
-241.611279,16,4237.004416
-152.90879,16,4243.137775
-296.118833,15,4248.293826
-276.676578,19,4256.976972
-272.788187,18,4263.524826
-306.086429,15,4270.193112
-275.100547,23,4278.921537
-245.390247,18,4287.84845
-259.619906,20,4294.558387
-383.405852,17,4301.321308
-271.212524,14,4306.322901
-304.651262,16,4311.56654
-293.028618,20,4319.454534
-265.374633,14,4324.214512
-322.515805,14,4329.595851
-261.361335,18,4336.862192
-263.627529,24,4345.700365
-276.520119,17,4351.673726
-331.031872,18,4357.771608
-238.78478,20,4364.414657
-319.84898,22,4372.586391
-301.406581,18,4379.829333
-309.382902,13,4384.639114
-345.89026,25,4394.174004
-263.208966,12,4399.520511
-365.04149,20,4406.247887
-220.518111,15,4412.39045
-284.623058,21,4419.545191
-314.722673,20,4426.151998
-234.171281,21,4436.346809
-223.895871,15,4443.277047
-194.786741,16,4450.120498
-305.330815,18,4457.483039
-276.013944,20,4465.227785
-330.065925,22,4473.535334
-284.32457,18,4480.168087
-280.946105,19,4488.046627
-320.621186,13,4492.9211
-318.064305,13,4498.689441
-229.3446,20,4505.482592
-338.026647,19,4512.35974
-378.018886,22,4523.846719
-197.375742,17,4529.444565
-253.069865,18,4537.455941
-283.919978,16,4544.836621
-336.720505,17,4550.956458
-341.110461,16,4556.590194
-325.681226,18,4563.1043
-340.161569,18,4570.034283
-255.018278,21,4578.800468
-267.909796,18,4585.503169
-287.227391,14,4591.494016
-247.081711,16,4598.178222
-328.462775,15,4604.700997
-278.524301,13,4609.413012
-282.512743,17,4615.294651
-415.021323,14,4620.97382
-236.266534,15,4627.173442
-190.079461,17,4633.59071
-268.777188,12,4637.708664
-164.043957,12,4641.864056
-165.02908,19,4648.611601
-277.936485,18,4654.86253
-260.676707,18,4662.840042
-201.329078,21,4669.465574
-303.095062,13,4673.791605
-165.522513,11,4678.479851
-298.112585,12,4684.058651
-256.576774,14,4688.876696
-180.853761,15,4695.413377
-238.839652,19,4701.920525
-367.955294,20,4708.750592
-244.420741,18,4717.017947
-227.205491,17,4723.01543
-301.234112,16,4732.497537
-202.477181,18,4739.664703
-260.598818,17,4745.110203
-437.459697,17,4752.947652
-289.548057,21,4760.146016
-293.807027,22,4770.081782
-265.564923,14,4775.924807
-247.161156,14,4781.505276
-376.384288,18,4788.385477
-368.013123,20,4795.547405
-268.701194,12,4799.810043
-252.306304,23,4809.577312
-231.766166,14,4814.954904
-270.272274,22,4823.809977
-262.679867,15,4828.698103
-166.590319,13,4833.132315
-263.463451,14,4837.706082
-205.025486,20,4844.442648
-277.047903,17,4851.437166
-259.368787,20,4858.870808
-248.790928,17,4865.116453
-280.097539,19,4872.080416
-282.8109,19,4879.030903
-284.427458,18,4885.356068
-243.482455,14,4891.753665
-241.944463,19,4899.098418
-243.169871,18,4906.303716
-224.37666,21,4915.878095
-230.171962,21,4924.170522
-245.683025,17,4932.180017
-330.375069,23,4940.541921
-286.104423,11,4944.376904
-189.02882,20,4951.734729
-234.83094,16,4958.19024
-261.529843,12,4962.293342
-180.705096,20,4970.631596
-149.713535,9,4973.823748
-195.212475,21,4981.628154
-264.915192,21,4988.933525
-251.223638,16,4994.332669
-256.502383,23,5004.174504
-256.207708,20,5012.706279
-333.315986,21,5020.065904
-270.131806,19,5027.624162
-242.889821,21,5034.648578
-245.510832,19,5042.723993
-210.355189,18,5049.106875
-278.902702,12,5053.433488
-303.759068,17,5059.666651
-246.146126,19,5066.402752
-272.529651,19,5073.451728
-279.799961,22,5081.689918
-288.01634,20,5092.508729
-276.299396,14,5097.083535
-277.650433,18,5105.458836
-237.208656,17,5111.41993
-281.642009,14,5116.443592
-235.022783,17,5122.290632
-233.115449,16,5130.021819
-315.467152,17,5138.240151
-224.186096,19,5145.488371
-259.047402,15,5150.884945
-281.803295,14,5156.417106
-249.698974,20,5165.302834
-258.038647,20,5173.253294
-359.927804,19,5179.860691
-267.17388,27,5190.833984
-267.663811,17,5197.350057
-259.843659,22,5204.482009
-346.577162,20,5211.197623
-312.346608,14,5217.197149
-306.086133,20,5225.493844
-303.350771,18,5232.2084
-275.664499,11,5238.236502
-299.262001,20,5245.30086
-207.782787,20,5252.665293
-279.676418,12,5256.63211
-320.692288,19,5264.815736
-258.66217,14,5270.311483
-267.193092,16,5275.799142
-287.537542,18,5282.776097
-282.046383,11,5286.66082
-236.414612,16,5292.438901
-244.737091,11,5296.593326
-254.812684,21,5303.996071
-309.43163,13,5309.10937
-289.718007,18,5315.867112
-326.44388,16,5323.012617
-295.693177,18,5330.610034
-293.414573,22,5338.689284
-278.37349,18,5345.830951
-215.240577,21,5353.255505
-318.962163,19,5361.235966
-280.549747,13,5367.529357
-288.786557,17,5373.567313
-279.880403,21,5381.483194
-317.883305,16,5386.809177
-313.949357,22,5395.397722
-296.444247,16,5400.656463
-260.268558,20,5407.720702
-248.836225,12,5411.867657
-255.674203,13,5417.169688
-285.218372,22,5424.432963
-185.636674,16,5430.621451
-222.272446,21,5437.68644
-208.342564,15,5445.126513
-236.859131,17,5451.218504
-267.915904,14,5456.435555
-278.185368,20,5465.003998
-315.893346,13,5469.369824
-254.152189,15,5474.571951
-244.435734,16,5481.563211
-304.930809,21,5490.826649
-344.065528,19,5498.791274
-248.267805,22,5506.306071
-272.559131,21,5513.092424
-281.607342,20,5519.415226
-253.051104,21,5527.161642
-356.851022,15,5533.374102
-338.569321,17,5539.185634
-285.489698,17,5545.547947
-271.20241,19,5552.987404
-247.727728,15,5560.550587
-266.151415,17,5568.136725
-366.532675,19,5576.322457
-224.727866,13,5581.828563
-309.769425,9,5587.25413
-201.434722,16,5593.074046
-305.401694,16,5601.217648
-271.736438,16,5606.567491
-220.428768,19,5612.903938
-343.872442,16,5619.290732
-180.427759,15,5624.53762
-289.783631,22,5633.30646
-248.67616,17,5640.131789
-293.520418,21,5647.541615
-279.758959,19,5655.828215
-287.710196,17,5663.439761
-311.768527,16,5668.62695
-295.393005,16,5674.928065
-242.565044,21,5683.248776
-245.745507,17,5689.228186
-332.282623,17,5697.207042
-289.935988,15,5702.29545
-281.714294,17,5708.525202
-288.35419,15,5714.051783
-275.891708,16,5720.356272
-251.502072,17,5729.548201
-236.596405,17,5735.030334
-247.869323,19,5742.939542
-279.617155,14,5748.201954
-144.241979,14,5753.9792
-276.090375,10,5757.107011
-252.904577,24,5765.655982
-225.270972,22,5773.900053
-273.847528,17,5779.716742
-253.857652,17,5786.010877
-245.853247,19,5793.518872
-325.817596,17,5801.80985
-313.087195,23,5813.08284
-281.193362,21,5820.776146
-276.924543,13,5825.766843
-236.387531,16,5832.082813
-317.013905,14,5838.911632
-227.301018,15,5845.666548
-266.739826,13,5851.537776
-276.57273,16,5857.978276
-221.531412,20,5865.731597
-241.088386,16,5872.091271
-282.555592,21,5879.69942
-292.360734,21,5886.556988
-351.841408,21,5893.916143
-272.154287,19,5900.467744
-329.846303,19,5907.848817
-256.202478,17,5915.881051
-257.796602,22,5924.960881
-253.473949,15,5930.050175
-266.578228,16,5936.62643
-258.868272,16,5942.131895
-184.196379,20,5950.425448
-284.133659,15,5955.990522
-305.891529,17,5964.976432
-211.208832,18,5971.501085
-233.561824,18,5978.356738
-299.100694,18,5985.187248
-247.643526,15,5990.392861
-259.564116,13,5995.976089
-260.804612,18,6003.588241
-381.536295,18,6009.731189
-262.582014,16,6015.535801
-306.761724,23,6024.845788
-206.723794,19,6031.343998
-336.029569,16,6037.100286
-301.632142,13,6041.760652
-293.736469,21,6050.165443
-333.55938,20,6056.788009
-266.151068,18,6063.970198
-308.188825,23,6072.034742
-338.761321,16,6079.00176
-290.002064,18,6087.772221
-231.906516,14,6094.074858
-206.283631,21,6101.619204
-315.13309,14,6106.893046
-364.202363,14,6111.584785
-271.252541,16,6116.80634
-281.658897,19,6123.204508
-364.437785,14,6127.964378
-238.437699,19,6135.475302
-268.338239,22,6146.015589
-260.305601,17,6151.997653
-318.051164,20,6158.345585
-305.245484,19,6166.04879
-399.29862,19,6172.703797
-311.704276,14,6179.28456
-214.587711,17,6186.855962
-259.076822,19,6193.837729
-256.162554,17,6200.100073
-261.120706,17,6206.637966
-257.90348,16,6212.698045
-275.196475,14,6217.672791
-341.207826,16,6223.037979
-319.143568,22,6233.172184
-273.957226,13,6237.865925
-270.058449,16,6244.937579
-254.552735,16,6250.459455
-314.126501,18,6257.275265
-294.419159,17,6264.152158
-263.233458,21,6271.429861
-355.729692,13,6277.981971
-275.703623,16,6283.775078
-240.912567,18,6291.521782
-275.291872,22,6299.818817
-195.311083,20,6307.271006
-302.676343,11,6311.595416
-211.361445,18,6318.520116
-268.384325,17,6325.713507
-281.706499,15,6333.112879
-324.131092,21,6340.443869
-243.053218,23,6348.77335
-234.029093,19,6355.162276
-310.012834,20,6364.881858
-348.793068,17,6370.712692
-251.20522,17,6377.813457
-204.681009,15,6384.393117
-308.272854,22,6461.13465
-333.439716,21,6468.513565
-215.794875,16,6474.658405
-247.033269,15,6479.769354
-268.434772,10,6483.57537
-296.858856,18,6490.895084
-184.531308,19,6497.771551
-266.928536,19,6504.585557
-245.226787,20,6511.743885
-243.184549,15,6518.377763
-222.333469,17,6524.576848
-313.408697,19,6530.952899
-263.510206,18,6536.676733
-312.507165,19,6544.682133
-265.195718,18,6552.562582
-268.241956,23,6560.560095
-277.198963,20,6567.034713
-209.457599,22,6574.570529
-190.39172,23,6582.633864
-293.933486,11,6587.304492
-227.863137,16,6593.835585
-324.419756,16,6601.461748
-211.685154,15,6607.009264
-151.233865,18,6613.066
-288.665076,18,6620.562705
-235.810394,18,6627.120646
-249.068007,15,6632.164198
-282.676179,12,6637.593113
-354.96354,14,6642.799854
-194.197845,17,6648.664456
-324.188094,13,6654.016874
-196.495923,18,6661.107418
-241.045648,19,6667.837952
-308.479069,15,6672.702679
