#{"t_start": 1776774591.400079, "env_id": "None"}
r,l,t
-216.370893,22,2429.342216
-230.929225,14,2435.69551
-280.390742,11,2439.435046
-281.187532,18,2449.195371
-240.360912,16,2454.386156
-242.657347,19,2462.130176
-328.881349,13,2467.136761
-221.585547,19,2473.485647
-266.864698,14,2478.224456
-280.157448,13,2483.906965
-315.490636,22,2491.37971
-253.232019,18,2496.744192
-252.052625,16,2502.279715
-286.451668,17,2508.296173
-282.671299,18,2513.829595
-309.264228,21,2522.834482
-252.785323,20,2530.936348
-221.371749,16,2536.298185
-423.365466,19,2543.971264
-318.242898,21,2552.657965
-309.409886,12,2556.612286
-256.900927,17,2563.481909
-269.786288,15,2569.136709
-310.356393,17,2575.668317
-313.152755,19,2582.767034
-241.552588,16,2587.513118
-279.168338,18,2595.377036
-231.129642,17,2601.160514
-257.7036,10,2605.026104
-337.072625,19,2613.54149
-216.051294,20,2622.226356
-302.142982,16,2628.355144
-233.080921,18,2636.390119
-286.711313,12,2639.658626
-364.314596,17,2645.342483
-300.803379,18,2650.677214
-321.464179,16,2658.25143
-331.368957,16,2664.350228
-284.707436,20,2671.547364
-241.765558,17,2677.142697
-235.865525,18,2684.217143
-242.268145,19,2692.339284
-386.155053,17,2700.141288
-284.392678,17,2705.83989
-283.621229,17,2711.756479
-234.975815,22,2720.442193
-283.367469,19,2728.454116
-293.274805,20,2734.927416
-300.172898,16,2739.935096
-355.282503,16,2745.045342
-243.781295,16,2750.988568
-287.462113,19,2756.814658
-255.153059,12,2763.087588
-236.850974,20,2771.928061
-280.600376,18,2777.477262
-347.144041,13,2782.458805
-249.083861,15,2787.189815
-270.419434,18,2792.635257
-250.262449,18,2799.278697
-293.455927,22,2807.657124
-336.684264,18,2813.855305
-263.353679,12,2817.48859
-246.424377,15,2824.668745
-248.059161,17,2830.838609
-227.010806,15,2836.017461
-369.496817,15,2844.810477
-303.839103,14,2850.00361
-265.176508,15,2854.99259
-271.724785,15,2859.721754
-242.131978,19,2865.60867
-244.665187,18,2872.447484
-270.172121,22,2880.541201
-238.541198,15,2887.965789
-309.224341,21,2895.698133
-249.601453,17,2902.743524
-271.663147,18,2909.338313
-235.578865,18,2915.31609
-249.18931,14,2920.169829
-287.540121,13,2924.947952
-254.48793,20,2932.103932
-241.636426,19,2938.963153
-282.771739,15,2943.895897
-308.328716,11,2947.512976
-278.281001,15,2953.468317
-298.798374,17,2959.500915
-292.782979,18,2965.157421
-267.654604,20,2971.418172
-259.789049,22,2979.887291
-305.983661,10,2983.27119
-383.773407,21,2990.222619
-221.445074,14,2995.458832
-252.1588,16,3000.336647
-244.611368,20,3006.644028
-279.84604,18,3012.270063
-271.694786,17,3018.190487
-238.480489,20,3024.713227
-341.415185,18,3030.372375
-300.625935,13,3034.80835
-265.461447,14,3039.932828
-310.116499,14,3044.578503
-265.88234,20,3052.999649
-308.977705,21,3062.653679
-279.558003,17,3068.16733
-255.843236,12,3071.848888
-273.726234,15,3078.129026
-275.670063,14,3152.068966
-241.044959,22,3161.108173
-213.576548,17,3166.901718
-260.384351,19,3175.471549
-268.22458,20,3182.045847
-311.275744,21,3188.883061
-243.330775,14,3194.872568
-294.360192,13,3199.527403
-270.591476,13,3204.250902
-242.898608,17,3212.572108
-293.870734,20,3219.076174
-335.996343,16,3225.345726
-217.931469,17,3231.164774
-252.835945,22,3239.278404
-236.643958,18,3249.552817
-315.270737,21,3257.131301
-311.315064,14,3262.412874
-285.725432,16,3268.125278
-263.066872,14,3273.11863
-252.514305,16,3278.909574
-315.310005,18,3284.935256
-273.181456,10,3288.278162
-284.715421,16,3295.400253
-261.897391,18,3301.886855
-372.446016,13,3307.349922
-242.87836,16,3312.702285
-215.015503,21,3320.173435
-272.815692,15,3324.911608
-276.334163,12,3330.649544
-278.619754,11,3334.860381
-356.359692,18,3340.936277
-252.351434,23,3349.018753
-293.779588,17,3354.760878
-325.266085,9,3358.293759
-252.805157,13,3363.753789
-276.05137,15,3369.369031
-274.533182,23,3378.681713
-195.922256,22,3387.973813
-239.172304,10,3392.791532
-269.993471,15,3399.701259
-285.020062,14,3403.792882
-364.768727,18,3410.328042
-295.027759,21,3417.951054
-267.0128,18,3426.078297
-353.600665,24,3434.634832
-311.119662,21,3442.880836
-252.901548,16,3447.946855
-211.182676,17,3455.092961
-287.986363,20,3464.284588
-272.204825,18,3470.37742
-251.394258,17,3476.512551
-281.661984,13,3480.931029
-276.590921,14,3485.632971
-473.754785,15,3491.183084
-291.882632,20,3497.975799
-305.151026,22,3505.275645
-237.664226,16,3511.675955
-258.762826,20,3521.167411
-274.493671,17,3527.372859
-293.375771,16,3532.654227
-309.751035,19,3539.257168
-275.252582,21,3546.890968
-359.331206,12,3551.945138
-341.664097,19,3558.324151
-292.659657,17,3564.61932
-196.235668,21,3571.985818
-241.317396,20,3578.806568
-280.099059,18,3586.188174
-278.268107,18,3593.406427
-282.735349,13,3598.612717
-341.364971,12,3603.37641
-259.987767,16,3611.400495
-330.973072,19,3619.105442
-163.741707,16,3625.144411
-276.054157,21,3634.1611
-206.675585,16,3639.688798
-283.794918,15,3645.913675
-308.576878,17,3652.076735
-279.762841,15,3661.262349
-315.018749,13,3665.65439
-298.762863,18,3675.553637
-243.925974,19,3682.233072
-268.787966,16,3688.594606
-228.941529,17,3694.517508
-268.325638,20,3701.218341
-295.109502,19,3707.370083
-227.280499,18,3713.67791
-313.223655,15,3719.686703
-290.399583,25,3728.838187
-264.656974,17,3735.284003
-220.41256,18,3741.91065
-283.974245,13,3747.467456
-273.569355,11,3751.71688
-250.466725,15,3757.02486
-280.054056,16,3763.171735
-189.537617,14,3767.717602
-319.510952,12,3772.664772
-299.701099,9,3777.54183
-285.956436,19,3784.022943
-184.275281,11,3788.920523
-309.406793,12,3794.051975
-256.453546,18,3803.026119
-157.56372,13,3808.329485
-259.491837,19,3815.786385
-226.650532,18,3822.155706
-235.411869,16,3829.888062
-285.791717,15,3836.349006
-258.936006,19,3845.550775
-210.749885,16,3852.404437
-206.700343,20,3861.468989
-239.92532,15,3867.01571
-335.269933,15,3873.039891
-254.532986,19,3882.352277
-227.695915,18,3888.485253
-257.360338,22,3896.511359
-237.647044,15,3902.376127
-268.214911,18,3909.921746
-287.169798,11,3914.208654
-282.885004,18,3921.665468
-395.708997,17,3929.454108
-324.335325,19,3936.273377
-295.550073,15,3941.693672
-259.541795,14,3949.322088
-255.912413,15,3956.787936
-280.646134,20,3963.40261
-250.117179,20,3970.542666
-267.219525,19,3977.07618
-361.769738,17,3982.804958
-251.025425,17,3988.366212
-235.10661,21,3995.350158
-265.267699,15,4001.403731
-225.901869,18,4008.848891
-285.330724,14,4016.940268
-346.431271,15,4022.960534
-252.406382,15,4028.851163
-152.619858,13,4033.445369
-284.135,11,4036.948548
-251.259143,18,4043.717298
-266.579498,19,4050.227257
-328.854339,24,4058.5561
-309.612896,21,4066.100763
-260.126731,18,4072.432612
-248.573026,17,4078.181866
-311.2029,20,4086.359588
-249.587861,18,4093.443529
-326.288466,13,4098.628052
-311.761532,15,4103.316289
-247.520679,18,4110.479232
-292.276489,20,4118.33565
-233.924148,18,4125.054097
-341.047608,19,4131.153564
-274.675148,12,4135.858751
-262.515348,18,4142.61355
-284.254519,23,4150.657114
-225.085229,21,4160.379166
-323.890191,15,4166.104363
-324.825953,24,4174.925645
-240.798579,11,4181.463123
-269.965785,15,4186.365532
-263.669913,18,4193.035271
-265.790564,20,4201.841773
-276.074318,17,4208.00141
-333.007069,23,4216.372106
-290.402359,18,4223.710178
-217.168574,21,4231.05324
-288.645644,21,4238.679055
-240.936373,21,4246.62919
-258.10229,14,4253.645912
-294.348669,15,4259.434489
-323.256073,15,4264.904739
-243.249915,13,4270.192205
-305.597964,13,4275.596333
-386.623847,15,4280.869923
-354.039761,14,4288.302299
-265.912786,20,4294.967956
-299.148625,14,4300.597339
-321.393895,14,4305.363954
-287.604427,18,4311.542676
-240.862388,16,4317.250621
-217.822352,17,4323.72603
-231.558069,14,4329.145763
-266.814697,17,4336.050829
-182.242238,11,4340.092937
-258.727411,13,4344.955861
-236.847165,18,4351.144022
-257.738423,18,4357.287407
-322.416138,17,4362.891563
-298.346287,16,4368.405645
-277.313607,16,4375.698375
-334.048873,17,4381.44739
-281.978962,18,4389.043662
-216.892824,18,4395.148151
-277.973545,18,4402.214494
-335.747951,17,4408.281711
-194.699034,18,4415.358953
-284.154727,21,4422.375495
-285.076302,23,4431.536974
-268.946743,18,4440.769284
-279.031784,19,4448.905044
-277.430775,13,4454.561533
-235.9064,19,4461.777179
-300.388208,13,4466.508759
-275.436686,14,4472.229462
-337.504921,20,4479.424726
-248.686377,16,4486.46656
-259.248383,20,4493.778906
-301.457397,22,4502.356145
-273.638531,17,4508.057207
-295.508323,19,4516.641945
-270.768462,14,4523.820188
-169.071262,15,4528.770403
-295.342434,16,4535.789836
-254.097362,13,4540.637529
-262.639879,17,4548.541117
-157.54509,11,4552.350585
-291.226857,15,4558.270696
-372.839885,17,4564.184819
-325.158583,17,4570.736597
-304.473655,18,4578.090147
-289.030225,13,4583.155393
-287.890536,18,4590.171449
-163.584388,17,4596.803599
-224.374775,16,4603.947688
-279.459039,17,4610.417989
-367.678389,19,4616.878043
-333.621095,22,4626.368737
-252.93346,19,4633.580015
-301.210084,16,4639.339346
-245.942519,20,4646.467812
-265.860099,23,4654.109531
-255.719744,19,4662.405671
-341.083199,21,4668.996793
-285.781978,24,4678.027867
-235.699564,21,4686.774657
-247.517103,13,4692.87986
-241.479464,17,4698.774989
-276.288029,18,4704.88725
-228.652564,16,4710.364413
-258.01582,13,4716.592267
-318.750043,20,4723.759798
-222.683682,14,4732.488851
-297.604075,19,4740.12491
-337.044442,19,4746.302624
-255.040433,13,4752.484361
-255.436082,15,4758.015471
-318.054354,16,4764.980411
-331.670653,17,4772.097433
-291.733406,17,4778.559654
-272.837817,17,4785.741372
-242.520587,15,4791.095057
-248.611143,17,4796.757971
-298.421007,16,4803.341719
-152.28009,12,4808.40316
-246.659088,12,4813.142506
-376.044114,21,4821.640909
-272.038939,25,4829.952945
-396.174257,17,4835.79179
-273.189559,17,4841.532246
-230.626453,18,4847.603198
-255.663097,18,4855.114258
-247.399201,14,4860.191108
-354.798362,14,4865.550494
-290.86674,20,4872.938281
-220.971039,18,4879.475303
-292.794241,18,4886.277944
-271.590993,16,4892.869405
-243.594596,14,4898.256092
-251.867217,14,4903.309483
-243.261391,16,4911.233269
-243.578774,15,4917.313569
-265.518084,16,4923.729569
-267.778583,20,4932.84846
-346.715347,16,4938.660294
-315.495082,18,4945.059772
-227.394272,18,4951.738111
-297.139498,17,4958.610306
-234.883788,18,4964.685416
-221.237613,16,4971.963145
-228.424902,12,4976.084524
-261.257613,16,4982.095146
-257.993125,17,4987.457629
-265.277183,16,4993.155012
-267.190859,16,5000.190737
-231.90383,20,5008.795037
-378.820144,20,5016.23185
-267.971721,19,5023.39124
-238.379764,17,5029.866988
-275.851006,17,5035.498476
-266.623113,15,5041.976553
-259.809628,22,5049.949553
-292.081393,18,5056.2664
-278.170816,16,5061.991001
-232.734757,18,5068.271066
-307.399294,17,5074.865818
-262.89969,14,5080.370379
-219.251589,22,5091.190711
-253.931147,21,5098.814829
-262.873561,12,5105.019793
-305.88471,23,5113.420254
-259.514699,15,5118.676126
-257.393337,17,5126.163208
-342.984848,11,5131.950112
-342.211582,19,5139.594651
-326.310119,22,5147.683262
-269.140869,19,5155.085554
-232.424559,15,5162.196074
-276.320685,15,5167.541247
-276.478504,16,5174.010612
-278.722211,18,5180.290362
-250.87501,16,5186.955021
-232.732192,17,5193.835312
-361.541345,16,5199.248634
-330.180406,17,5204.918469
-274.491379,11,5208.620012
-223.790903,16,5215.064812
-296.647096,22,5224.070651
-335.763645,22,5232.209753
-221.142962,17,5240.313538
-221.516403,18,5246.703905
-318.327945,16,5252.654598
-242.146246,19,5259.948363
-224.841999,18,5267.048928
-298.028678,20,5274.326697
-305.841942,15,5280.401042
-302.36716,14,5285.06619
-305.107782,21,5293.094086
-239.540979,17,5299.65309
-365.736311,16,5304.85544
-291.999602,11,5309.094796
-268.823922,13,5313.910244
-296.785229,21,5322.982083
-291.914029,23,5332.388937
-328.192491,15,5337.925275
-235.988479,23,5346.986659
-304.87801,20,5354.153466
-288.804494,14,5360.235553
-341.435496,18,5368.77747
-194.802054,18,5375.017378
-190.574467,18,5381.470489
-172.207593,14,5386.051839
-239.160553,16,5392.716565
-289.530651,16,5397.969951
-244.376497,14,5403.212826
-198.034307,20,5409.830168
-277.803928,16,5416.056381
-270.175415,21,5422.867323
-274.70275,16,5428.696962
-326.525459,15,5434.057656
-239.915605,12,5440.286207
-287.142614,13,5445.119834
-356.024993,11,5449.058494
-274.800798,16,5454.782952
-283.115098,23,5464.508204
-252.546962,18,5470.671841
-199.105683,16,5476.400453
-275.20632,17,5483.695628
-310.330204,15,5490.823992
-200.267269,17,5497.149612
-267.339937,22,5505.455907
-263.551937,17,5511.082059
-215.557984,23,5518.317278
-291.543417,19,5525.335838
-219.444235,13,5530.45265
-309.294487,21,5538.125542
-227.1868,20,5545.525199
-237.429377,17,5551.386969
-239.028759,20,5562.662596
-204.615068,19,5570.015659
-269.0143,19,5578.072784
-264.331821,16,5586.785846
-316.776935,18,5593.492198
-243.467425,14,5599.465297
-250.907451,21,5607.938906
-235.70462,19,5614.133353
-297.014549,21,5622.495766
-261.849947,21,5631.034633
-453.532353,20,5637.985148
-261.897922,16,5644.355756
-254.062851,16,5651.948311
-267.854518,18,5657.901166
-210.970021,17,5665.572361
-225.466928,17,5671.607847
-270.156779,19,5678.402489
-246.762179,16,5684.88135
-277.838751,17,5690.941292
-317.998334,19,5699.513659
-304.704981,13,5703.945241
-278.02684,21,5712.303481
-294.230722,21,5719.921535
-283.000087,13,5727.337904
-230.538573,20,5734.207903
-308.720844,15,5740.293844
-255.22035,14,5746.206431
-364.429237,18,5753.017133
-286.421983,14,5757.918452
-288.255373,17,5763.469815
-323.903069,13,5768.321004
-253.17282,19,5775.695298
-306.313122,17,5781.627011
-297.286193,15,5787.411015
-310.093552,16,5793.484563
-272.438022,15,5801.120525
-195.818344,11,5806.432786
-292.51785,13,5812.653208
-278.557066,16,5818.555079
-457.846814,22,5826.727429
-243.925755,13,5832.065844
-250.420346,14,5838.904952
-345.226456,22,5848.320957
-212.019962,15,5854.639239
-303.513788,20,5863.400274
-319.752197,16,5868.697939
-309.970554,19,5876.64506
-202.227347,21,5883.498181
-264.112657,16,5888.9687
-241.758127,17,5895.143408
-319.216317,19,5902.064736
-298.121522,16,5907.840131
-364.962871,19,5916.91735
-218.916592,21,5925.386108
-289.1442,16,5931.93267
-325.346718,21,5939.185467
-247.511916,12,5943.472002
-281.536977,10,5947.96303
-293.306799,13,5952.965585
-263.58177,13,5959.552305
-238.4812,17,5966.356683
-197.122719,19,5973.293392
-257.143487,14,5978.754177
-222.139024,16,5984.709502
-281.059735,17,5991.697511
-280.417257,18,5997.98405
-275.992955,16,6005.220132
-235.241564,14,6009.714451
-265.972764,19,6016.668867
-247.252889,15,6021.803031
-235.380138,20,6029.457726
-252.22995,18,6036.234864
-270.340818,15,6041.759992
-253.271998,18,6048.589872
-308.529268,18,6054.980684
-204.551129,18,6061.613582
-245.579905,21,6069.237663
-267.597558,16,6075.677289
-276.251045,21,6086.179439
-212.972937,14,6091.467339
-305.64799,13,6097.177109
-235.178105,19,6104.167876
-287.300324,15,6109.493602
-279.668887,22,6116.774034
-368.698462,19,6123.171977
-271.901845,16,6128.827405
-267.854288,17,6135.484461
-245.378611,11,6141.105521
-274.478234,17,6148.079974
-361.592319,20,6154.747284
-266.399062,19,6162.431909
-223.60002,20,6169.310233
-240.117323,15,6174.503944
-336.191529,15,6183.211418
-285.343163,17,6189.123089
-228.545086,19,6196.118539
-288.280853,15,6202.460609
-271.558463,22,6209.773337
-234.872438,15,6215.543328
-412.705551,18,6221.466876
-330.047583,15,6227.57179
-332.593593,11,6233.163497
-266.977644,20,6240.814057
-223.054993,23,6249.778426
-365.822537,21,6257.708376
-169.486096,12,6262.716838
-217.960462,16,6268.452561
-186.000098,13,6272.960114
-234.217419,15,6279.899384
-350.3009,18,6286.456349
-273.886103,19,6294.525848
-299.778325,11,6299.033711
-247.905967,14,6304.624153
-277.990371,17,6310.708915
-207.240769,20,6318.51143
-151.963443,14,6324.2403
-287.114126,17,6331.101805
-219.315026,22,6340.433172
-219.773552,14,6345.561097
-249.853602,15,6350.520491
-266.710127,13,6355.171426
-124.086649,13,6361.282606
-297.267753,22,6369.856935
-297.221581,16,6376.139765
-244.34562,17,6383.976758
-366.626382,19,6459.21762
-342.546839,22,6467.103691
-289.900418,19,6474.647712
-286.553345,23,6482.745809
-169.019728,11,6487.702576
-291.626135,18,6493.960691
-261.877734,21,6502.043476
-388.603792,20,6508.546057
-280.183655,16,6515.892493
-331.017781,21,6523.611239
-203.704796,15,6528.469708
-294.161987,19,6534.496
-265.651933,20,6541.74504
-253.37609,15,6548.292559
-279.805657,18,6556.102433
-204.75735,21,6563.12221
-263.220156,16,6568.450001
-230.973354,16,6573.820844
-241.864972,17,6579.755692
-233.268431,20,6587.72765
-229.734895,19,6596.126172
-217.379085,19,6603.830264
-240.390894,18,6610.072301
-230.723885,18,6617.421216
-219.519585,17,6623.288834
-193.846977,20,6630.625011
-219.067026,18,6638.53246
