#{"t_start": 1776774591.3796756, "env_id": "None"}
r,l,t
-219.679029,19,2556.183135
-338.634588,15,2561.013734
-423.097198,18,2569.160882
-232.410583,20,2576.942861
-232.139356,15,2582.357943
-247.05684,15,2586.874658
-327.57916,20,2595.395427
-255.218933,11,2599.011147
-311.353775,17,2605.487179
-268.144384,14,2611.856136
-234.773572,16,2619.558635
-287.315942,19,2626.602158
-331.773382,16,2632.761805
-270.827368,19,2639.70091
-190.856055,17,2645.356848
-283.531974,20,2653.084186
-278.905391,17,2659.884076
-249.817298,16,2665.399353
-252.806944,17,2671.555516
-207.423432,22,2679.58558
-208.817628,18,2686.149673
-251.934955,18,2693.651933
-273.730204,18,2701.511745
-233.069586,18,2708.470601
-269.750997,17,2714.291786
-359.360724,15,2719.715913
-340.824831,20,2728.464489
-174.979148,16,2733.490193
-228.694763,20,2739.964533
-274.87986,19,2745.934024
-258.670515,16,2752.039516
-296.54703,19,2757.804
-278.100001,15,2766.137589
-230.617455,14,2771.962283
-296.511731,18,2777.493646
-236.493948,16,2783.438959
-296.669787,19,2789.400729
-316.77109,15,2794.322301
-247.841205,17,2800.286054
-220.34883,16,2806.823867
-318.955765,20,2813.4563
-283.944597,18,2820.940204
-158.080166,12,2825.964458
-272.1638,14,2830.426676
-299.662454,21,2838.358357
-338.132411,14,2847.060532
-238.728876,14,2851.193545
-251.786735,18,2857.262209
-263.014897,14,2861.58318
-251.039493,18,2868.48928
-305.862514,14,2873.357415
-297.327193,19,2879.888635
-290.346647,19,2888.6706
-294.597922,20,2896.176936
-243.336009,16,2902.757905
-267.294436,18,2909.346933
-293.19523,20,2916.13956
-284.783268,18,2922.799824
-255.495604,15,2928.439427
-270.957478,18,2933.949286
-303.907999,21,2941.037491
-245.910644,17,2947.101091
-245.232377,19,2954.574294
-215.03925,20,2961.29065
-313.465757,19,2967.140227
-370.608616,21,2974.150462
-283.996464,15,2980.337706
-268.771358,22,2987.649207
-330.51798,16,2993.487097
-233.125763,16,2998.739663
-293.429561,15,3003.527059
-272.393702,16,3008.093465
-175.336675,12,3011.800191
-299.298359,17,3017.796135
-272.881207,17,3023.100627
-297.821608,20,3029.733021
-276.901334,17,3035.515249
-281.927885,18,3042.231467
-203.821512,21,3051.048971
-314.516221,19,3059.810515
-296.029298,18,3065.662411
-378.359684,21,3072.289484
-379.150419,14,3078.155457
-253.965743,21,3155.198354
-248.724648,20,3162.658318
-267.060315,20,3171.209254
-233.265241,16,3177.015672
-164.437623,12,3181.095123
-248.110607,19,3187.332525
-355.89387,19,3194.892971
-180.310605,17,3201.131005
-266.247001,20,3209.067983
-234.860328,22,3217.783074
-283.51066,19,3224.938223
-199.216798,17,3230.732634
-287.464457,12,3235.72595
-258.052433,18,3243.011654
-266.146835,14,3251.111784
-270.11126,20,3258.093646
-262.559143,19,3265.382987
-286.020369,18,3271.61374
-244.53452,21,3278.924763
-286.590807,15,3283.806764
-290.362226,16,3289.340678
-280.701044,17,3296.837159
-308.80782,9,3299.691288
-277.187905,14,3304.760794
-316.465126,18,3311.931797
-216.73848,21,3319.182849
-226.489222,17,3324.902007
-345.058445,13,3331.113098
-331.629845,20,3337.795892
-313.929007,16,3343.813655
-235.089793,19,3350.242397
-322.116395,17,3356.403861
-221.698672,14,3361.080047
-312.594542,17,3368.486758
-273.031787,14,3374.669158
-306.661802,18,3381.114471
-298.720461,21,3390.548041
-282.024022,19,3399.725676
-293.717236,16,3405.078912
-401.876958,20,3411.863792
-245.605862,19,3419.10796
-239.700962,16,3426.1281
-270.811552,17,3432.381789
-276.518728,17,3437.964715
-302.050036,13,3443.759252
-292.842808,14,3447.965246
-286.131532,13,3453.737322
-240.932495,19,3462.015909
-252.419119,17,3468.002826
-228.046642,17,3474.075983
-234.244338,20,3481.399922
-193.570519,20,3488.145611
-296.999848,19,3495.056848
-209.701979,21,3502.261704
-299.427936,17,3508.797804
-301.137585,21,3518.077287
-293.998728,17,3524.937295
-317.168192,15,3529.709843
-291.156493,17,3535.666077
-321.962872,14,3540.371943
-289.758929,16,3546.133311
-277.725308,14,3551.971307
-338.203903,17,3557.344066
-222.657621,16,3563.245361
-484.998863,23,3571.550007
-234.230947,20,3578.381399
-281.520911,15,3584.837761
-279.747664,20,3592.560411
-214.495046,21,3600.702575
-294.093538,10,3607.607966
-214.325409,21,3614.912777
-262.71339,21,3623.314735
-316.200974,17,3631.187172
-268.121834,11,3635.084769
-233.561103,17,3640.813773
-275.551456,17,3647.59151
-272.759866,15,3654.206439
-250.500069,21,3664.042213
-290.953046,13,3671.215942
-245.92059,15,3677.51635
-106.728615,10,3681.079202
-298.167041,19,3688.613002
-232.308378,19,3695.345293
-167.293281,20,3701.995762
-248.479406,15,3706.570112
-175.578593,17,3712.093968
-348.772771,21,3721.082557
-278.240445,19,3727.628307
-292.18833,13,3732.08574
-327.583352,18,3739.685151
-287.114312,18,3746.791627
-321.741805,19,3753.633019
-269.281373,19,3760.530695
-316.56147,20,3767.733004
-273.799419,19,3775.108414
-248.80569,18,3782.783656
-319.664901,24,3792.350802
-272.076724,11,3799.672537
-306.166863,12,3804.027981
-175.761201,18,3812.160411
-321.945114,17,3818.09737
-347.179869,13,3822.59894
-276.390943,18,3831.31766
-270.18924,18,3839.835046
-271.002461,17,3846.848632
-275.480058,19,3854.972804
-300.87464,17,3862.812006
-206.515833,21,3870.640729
-284.160381,13,3878.246345
-277.636904,21,3885.348793
-284.512534,16,3891.342304
-264.560023,21,3899.43976
-296.37356,14,3905.320607
-360.890562,14,3910.813056
-225.711878,21,3919.383747
-250.937467,17,3925.844702
-237.317278,17,3933.798535
-230.283984,18,3939.765044
-239.789158,14,3946.70781
-277.729079,21,3957.24469
-298.970377,17,3962.739335
-305.120477,16,3967.931423
-263.452515,16,3973.824101
-236.354476,19,3980.139765
-390.176728,15,3985.523041
-216.559915,21,3992.542858
-273.027142,12,3997.201659
-252.801514,19,4004.90305
-229.54818,22,4015.606958
-339.256489,18,4022.984953
-240.422789,16,4029.301
-171.076216,18,4035.283305
-283.765333,19,4042.362682
-277.378541,20,4049.07615
-234.798468,16,4055.090211
-288.592703,16,4060.384471
-270.625412,13,4064.787446
-313.006443,17,4071.069967
-117.697147,11,4074.753801
-240.417406,20,4082.457114
-264.35036,16,4088.456044
-300.405328,20,4096.751337
-249.26256,20,4103.324914
-233.267456,19,4110.91083
-224.289365,16,4116.831114
-269.654242,13,4121.464606
-297.377753,18,4128.323164
-251.690621,20,4135.44275
-236.841481,23,4143.920785
-238.930747,17,4150.011446
-289.787571,18,4158.004839
-269.20841,15,4164.176537
-392.0831,19,4171.820168
-356.753547,17,4179.126654
-270.412366,18,4185.91383
-251.660202,17,4192.351207
-340.473917,19,4200.894798
-232.628834,16,4206.412836
-248.178014,16,4212.074061
-293.776336,13,4217.464461
-255.013627,17,4224.1626
-301.898795,22,4231.796202
-273.22972,18,4238.256188
-225.014738,18,4245.009545
-240.242202,18,4253.668324
-251.86186,13,4258.155489
-321.183812,18,4265.340849
-330.067942,18,4272.8438
-285.849285,16,4278.510669
-243.261916,19,4287.860167
-299.710141,10,4291.374259
-263.339549,25,4300.615734
-285.572553,15,4305.86738
-262.036727,17,4311.576251
-230.570637,17,4317.9661
-314.805275,20,4325.327314
-238.769859,18,4331.84688
-279.6286,20,4340.11334
-202.203793,18,4346.959326
-252.663568,15,4352.133883
-244.990842,18,4358.229119
-228.03178,19,4364.416589
-235.014587,20,4371.482776
-282.426305,11,4376.852101
-295.62564,15,4381.924889
-242.496382,18,4389.502649
-243.664485,13,4393.732815
-299.351747,20,4401.562772
-273.103096,14,4406.685512
-208.514432,11,4410.388592
-197.364628,19,4417.763277
-252.245883,18,4423.835859
-298.767429,22,4432.490054
-281.160377,19,4442.569791
-286.682178,12,4447.783124
-250.262391,20,4456.109731
-287.209319,18,4462.793476
-252.354365,18,4469.646993
-241.316354,15,4475.449543
-303.339201,21,4483.550875
-194.873799,16,4489.962925
-285.454039,21,4498.699148
-245.011408,18,4504.709652
-268.116909,14,4509.55285
-294.00999,18,4518.128211
-180.717883,19,4526.453742
-320.511815,23,4535.832113
-242.847255,19,4544.414034
-301.048167,17,4550.525941
-308.447376,21,4558.793418
-295.867271,15,4563.752317
-211.377655,22,4573.27835
-249.55461,17,4579.272785
-271.735191,21,4587.127001
-274.065917,17,4594.297754
-351.734559,10,4599.013357
-328.273546,19,4606.491473
-332.845177,16,4612.198614
-286.403635,21,4619.793886
-239.300277,21,4628.581501
-293.443713,16,4634.822583
-277.035536,21,4641.881802
-246.03572,19,4648.621313
-335.750549,22,4658.092773
-274.626508,19,4664.513499
-239.296589,19,4670.553063
-301.480611,17,4676.87853
-257.842572,22,4686.028677
-275.016308,20,4694.460251
-311.810892,9,4697.449638
-180.880646,13,4701.967048
-290.054077,20,4708.770362
-232.244939,14,4715.572346
-256.273209,15,4721.103846
-277.747003,18,4728.618329
-257.965746,21,4739.038828
-281.113727,19,4745.587005
-275.361547,12,4751.497893
-239.289731,17,4757.253447
-275.61128,13,4761.916889
-267.903138,14,4768.210758
-260.966387,24,4778.580058
-164.59684,14,4784.041161
-278.402379,17,4790.704443
-337.482035,22,4798.117175
-225.81338,18,4806.477157
-262.39981,20,4813.940515
-274.759565,11,4818.916869
-261.191923,22,4826.455997
-257.130731,17,4832.128819
-227.492458,18,4838.20747
-161.20584,10,4841.547004
-280.939366,18,4847.649217
-443.252019,17,4854.647816
-280.022637,15,4860.213521
-290.443167,12,4864.709492
-269.93946,19,4871.687328
-278.745451,17,4877.975903
-311.43054,17,4883.97984
-285.948219,18,4891.764187
-224.857742,18,4898.691118
-314.179218,19,4906.319447
-284.920178,20,4915.404264
-240.125438,18,4922.776424
-234.113126,20,4931.747352
-333.757512,14,4937.129205
-321.057372,17,4942.714976
-212.376617,14,4948.530272
-284.675947,15,4953.947229
-270.749488,17,4960.328448
-190.767155,19,4968.62811
-301.858533,18,4974.72804
-233.869142,14,4980.078885
-258.034043,17,4985.759383
-258.051707,16,4991.422834
-280.719753,15,4997.057112
-251.718554,17,5004.180452
-189.6717,14,5010.137429
-220.108123,19,5017.355021
-249.509838,23,5025.721715
-244.24384,16,5031.881674
-271.269938,17,5038.131016
-226.332511,17,5045.106086
-209.25886,13,5049.541066
-278.008613,18,5055.849822
-282.982115,20,5063.385585
-351.530014,20,5070.907067
-237.448338,18,5076.834576
-121.796943,12,5081.695859
-127.403975,12,5086.344602
-360.741791,21,5096.673384
-309.408403,20,5105.921526
-231.959594,21,5113.446682
-224.94634,20,5120.321684
-334.99874,18,5128.507754
-204.251358,19,5136.587113
-282.659393,12,5142.012538
-180.07657,17,5148.412624
-303.351765,21,5156.420785
-299.604179,18,5164.629066
-326.580174,17,5171.436148
-254.520559,17,5177.299732
-205.834279,17,5184.587386
-272.726566,21,5192.244359
-231.623793,20,5199.683697
-267.847877,16,5204.934849
-223.392504,15,5210.011583
-242.720283,16,5216.424457
-292.913701,16,5223.162192
-265.743466,19,5230.314944
-265.190819,18,5238.912621
-345.954678,17,5244.813426
-326.739031,18,5251.403858
-163.312428,15,5256.655874
-297.380447,22,5265.861713
-277.062228,20,5273.27153
-254.608199,15,5279.39578
-251.991295,19,5285.759276
-290.402608,19,5293.124283
-332.737673,21,5301.006159
-265.882227,18,5306.831192
-277.741412,16,5312.684396
-272.17871,17,5319.062016
-229.312761,15,5327.136153
-241.851391,21,5334.51368
-281.510707,15,5341.460335
-298.968442,20,5348.27229
-295.447357,20,5355.72509
-301.494324,10,5360.253948
-260.970804,17,5368.346227
-244.304729,19,5375.03075
-306.497298,18,5381.490893
-357.697055,19,5388.006481
-292.126062,18,5394.973887
-251.633447,19,5401.436775
-233.323462,16,5406.989661
-322.932436,17,5413.056246
-368.903231,16,5419.220376
-282.584452,13,5423.403235
-279.651256,17,5429.910976
-277.615645,15,5434.796993
-256.61231,19,5443.234349
-246.591556,18,5450.162024
-239.480851,16,5456.01162
-292.924139,20,5464.537757
-314.02415,19,5471.202933
-314.605283,19,5477.608502
-230.554311,20,5486.254514
-249.612687,14,5492.972869
-175.406786,12,5497.599549
-195.059562,17,5503.883572
-256.232247,19,5510.180204
-249.819347,17,5515.712145
-293.001814,15,5521.301111
-249.161949,19,5527.884608
-289.558628,14,5533.823138
-312.04224,13,5538.171295
-269.978855,17,5544.494444
-275.278968,22,5552.995363
-366.57257,12,5559.471383
-275.207834,22,5568.945824
-273.07366,14,5575.288678
-304.225872,19,5583.586217
-317.752713,20,5592.340794
-223.225214,16,5599.056279
-269.475402,15,5605.376895
-243.437215,18,5611.473851
-261.891531,11,5616.292847
-285.793647,19,5622.978128
-268.658654,12,5628.755906
-256.119561,16,5634.103025
-314.563267,16,5640.145518
-375.30324,18,5646.54718
-235.973082,18,5654.430223
-271.992387,19,5662.294453
-277.531012,17,5668.221941
-261.708302,13,5673.26403
-334.313173,21,5681.730528
-276.454517,20,5688.809598
-221.006104,21,5698.288685
-208.576774,19,5704.735122
-240.125895,16,5711.211923
-301.101657,15,5716.602828
-215.10519,16,5723.38098
-273.052727,17,5731.424815
-268.792012,14,5736.290812
-292.879856,18,5744.001189
-310.381654,19,5751.266105
-291.51393,16,5756.686787
-206.429992,20,5763.492227
-277.049676,16,5769.467136
-272.809444,15,5775.3127
-271.18108,19,5782.140025
-225.722419,15,5788.011959
-250.1295,14,5792.950822
-329.208907,12,5799.868777
-262.835852,15,5806.464992
-293.635712,13,5812.66357
-272.3106,16,5818.568815
-279.994065,18,5825.314308
-263.986005,19,5832.881049
-319.699716,18,5841.580887
-228.470116,19,5849.524562
-260.220645,16,5856.985792
-303.438897,13,5861.962642
-243.58824,21,5870.258355
-209.771219,16,5876.23669
-255.224261,16,5881.507189
-296.055057,17,5887.26678
-344.03128,16,5892.709062
-280.003491,22,5900.466054
-281.887718,13,5905.377106
-264.726287,13,5911.07433
-347.217878,21,5921.494469
-371.512548,18,5927.49925
-212.956547,16,5934.09269
-246.627585,16,5939.672596
-305.788347,18,5946.50906
-183.602115,11,5950.914246
-220.879431,19,5959.985354
-296.111511,15,5965.921506
-267.711573,16,5971.956702
-261.931677,21,5979.886997
-227.012519,23,5988.409407
-256.276268,17,5995.241663
-275.927828,16,6002.029185
-126.8792,12,6006.819932
-268.681201,14,6011.622307
-386.153603,18,6018.189629
-330.328393,17,6024.853481
-300.794241,14,6029.047786
-461.192284,15,6034.25598
-252.011337,14,6039.557349
-264.668409,11,6044.250057
-256.930132,15,6050.185181
-402.765967,21,6057.231076
-354.848113,19,6064.750082
-288.510862,18,6070.836834
-252.803037,15,6077.631759
-232.176202,19,6086.625904
-231.71314,18,6094.61234
-243.888007,16,6099.755701
-248.92423,17,6106.449847
-256.220296,16,6112.025172
-274.253888,16,6117.317895
-241.892521,19,6123.679212
-286.497859,19,6130.209545
-306.270088,16,6138.607848
-249.540462,20,6146.531774
-214.122431,23,6154.022592
-301.774279,18,6161.121459
-252.919177,17,6167.207963
-329.226904,14,6171.972415
-237.436915,15,6178.012783
-322.256965,19,6187.312556
-210.644772,18,6193.849446
-303.721974,17,6200.115551
-151.500888,15,6205.881278
-267.134127,12,6210.945717
-202.999214,19,6217.238693
-297.726673,13,6221.489289
-221.824823,16,6228.200202
-281.04473,16,6235.169131
-293.73296,15,6241.276058
-298.077274,17,6248.055951
-367.25057,21,6256.06218
-237.455249,17,6262.757106
-256.36885,14,6267.775794
-262.004718,18,6274.671068
-216.389074,15,6281.358746
-294.883025,11,6285.157437
-272.976085,16,6292.331773
-400.79784,21,6300.35598
-284.606166,23,6308.786285
-297.045866,18,6315.784302
-283.187496,12,6320.677901
-372.395601,17,6328.061015
-272.32573,18,6336.037199
-162.016469,16,6341.519268
-348.591122,19,6348.357963
-232.141983,16,6353.862254
-261.09119,15,6359.852034
-235.043692,18,6367.879823
-278.175004,19,6374.944241
-297.929901,19,6383.5656
-345.599842,21,6459.649471
-287.134395,18,6465.913883
-317.245382,21,6474.235615
-304.154056,16,6479.761008
-284.280586,17,6486.942555
-259.853168,19,6493.544776
-221.285791,14,6499.492708
-346.202453,16,6504.599284
-259.132462,18,6511.013718
-257.132528,13,6516.888043
-257.282758,15,6522.518599
-394.450903,17,6528.056894
-321.000654,21,6534.93638
-157.058281,10,6538.380426
-277.819939,15,6545.106435
-162.604603,15,6550.513833
-229.11671,20,6558.87668
-290.125003,18,6564.850702
-306.007462,16,6570.224316
-265.456103,15,6575.45301
-351.485932,21,6582.648409
-343.161505,14,6588.868006
-263.079949,17,6596.154597
-224.715449,22,6604.928417
-315.139884,17,6610.805161
-266.905238,16,6617.44538
-307.22472,17,6623.299454
-228.819296,17,6629.512512
