#{"t_start": 1776774591.3868575, "env_id": "None"}
r,l,t
-251.626339,15,995.244583
-288.285002,18,1001.147813
-268.384571,14,1006.822821
-284.979081,17,1013.000455
-239.559514,18,1018.897791
-244.69515,19,1025.083113
-292.083831,19,1032.37891
-292.303648,18,1039.04305
-262.080883,18,1045.586977
-230.052347,16,1050.540627
-283.477544,16,1055.844071
-283.889731,16,1060.986787
-260.42245,15,1065.817703
-271.304429,17,1072.064689
-256.186941,17,1077.56539
-314.563104,19,1083.766208
-241.108187,17,1091.367478
-327.432264,17,1096.759576
-295.200173,16,1103.93704
-315.021965,22,1110.483641
-299.664988,20,1118.784761
-291.885902,22,1125.779845
-137.384275,14,1130.31605
-234.067538,17,1139.120675
-432.462071,22,1147.906779
-307.448843,15,1153.518312
-294.221224,19,1160.793188
-265.939882,15,1165.775956
-243.8303,17,1171.812379
-301.442602,20,1179.331131
-275.214866,13,1183.638409
-334.689466,20,1192.171893
-231.60501,16,1197.533851
-230.362124,19,1204.280168
-168.778046,9,1207.905802
-255.262673,19,1214.731563
-319.126234,20,1221.900205
-303.721274,17,1227.536609
-282.35409,17,1233.957529
-325.707442,20,1241.928953
-401.422643,22,1252.895132
-269.616635,15,1259.155542
-251.787384,14,1263.906163
-222.594074,19,1269.84398
-243.445434,17,1275.6967
-368.965992,21,1282.748806
-313.759744,12,1286.54604
-304.064239,17,1293.793628
-238.606771,16,1298.870501
-256.531375,20,1305.345934
-306.715964,12,1309.43622
-339.623837,16,1315.428949
-270.808871,9,1318.372237
-220.303885,23,1327.127168
-242.929255,19,1333.342336
-408.538407,17,1338.914513
-273.584435,15,1348.258581
-391.813562,20,1354.732356
-341.838595,16,1360.450709
-295.972054,15,1366.300867
-265.513648,23,1373.240129
-280.598929,13,1377.901804
-236.113172,17,1383.664975
-231.51799,16,1390.288764
-350.709407,23,1398.645989
-251.402822,21,1405.487639
-262.133166,14,1409.879696
-288.690373,18,1415.781355
-276.117234,15,1422.766918
-393.892182,18,1428.889707
-263.119104,18,1435.189501
-261.017628,15,1440.344977
-280.388339,13,1444.675352
-305.383787,19,1450.898749
-415.216153,19,1459.336926
-339.679934,22,1466.882165
-216.950431,21,1473.709646
-215.225705,21,1480.483705
-303.381192,20,1486.731439
-317.449516,24,1495.050935
-348.072302,20,1503.742955
-214.917066,17,1509.642677
-270.323722,22,1517.178985
-365.297212,23,1524.452566
-317.885591,20,1531.837528
-273.213822,20,1540.111609
-229.259382,18,1545.851082
-297.370158,11,1553.111324
-262.93142,17,1559.479683
-279.260863,18,1566.267172
-187.734626,20,1577.410104
-309.217778,20,1585.707468
-254.463398,15,1592.749462
-243.761206,16,1598.27476
-272.151351,12,1602.558711
-150.800043,16,1607.46741
-173.880803,14,1611.56363
-308.465905,18,1619.311255
-282.487927,15,1625.663043
-342.389938,20,1632.362935
-270.929019,12,1636.665709
-273.36694,11,1640.550815
-263.717333,13,1644.714989
-241.585182,19,1650.557992
-254.401889,20,1658.981312
-345.976429,17,1665.408822
-275.266854,18,1672.656922
-231.385904,15,1678.412558
-327.62192,11,1682.487538
-335.20879,19,1690.756823
-274.841757,18,1697.381021
-238.55034,18,1704.576297
-276.790511,16,1711.414363
-346.380725,16,1717.204895
-177.671768,10,1720.229029
-312.140868,16,1726.415323
-275.622289,15,1732.178992
-281.072389,19,1740.520055
-211.075515,18,1746.788179
-245.427994,13,1753.013455
-303.470394,19,1760.249769
-264.33265,18,1767.921205
-301.99743,14,1773.56419
-271.489636,14,1779.226464
-356.251476,20,1785.432143
-232.116284,22,1795.286198
-380.256195,19,1802.241663
-284.71021,16,1808.762132
-346.83256,14,1813.317163
-359.895135,15,1818.386158
-207.21152,17,1824.254174
-303.862911,18,1830.414561
-262.856119,17,1836.922087
-261.50555,12,1842.118418
-221.151241,18,1847.709138
-286.747436,15,1852.283633
-315.594398,17,1859.133485
-267.068316,16,1865.132996
-296.459284,10,1870.104999
-224.675475,19,1877.190503
-259.643752,19,1884.275766
-202.696729,18,1890.854147
-286.584287,14,1895.480518
-211.972651,19,1902.9371
-244.259006,20,1909.987146
-266.599288,20,1916.568235
-277.500537,17,1923.190615
-248.556298,14,1930.12583
-171.236874,15,1934.922491
-226.391916,19,1940.507179
-265.384279,18,1948.971426
-358.3268,17,1954.680652
-303.273602,16,1960.488847
-303.414596,19,1966.31338
-225.494814,19,1972.292637
-299.446874,20,1981.142967
-255.226269,18,1987.314935
-235.751002,17,1993.115942
-235.92956,17,1999.270466
-253.01683,18,2005.015914
-359.705107,18,2013.045922
-297.066484,16,2019.081395
-324.706251,11,2023.05431
-215.007028,15,2028.511336
-144.305975,12,2032.573193
-351.938454,18,2040.051908
-258.664336,23,2048.157451
-189.857969,19,2054.964855
-353.830476,17,2059.915728
-272.450418,15,2064.496297
-279.969336,16,2070.312913
-266.624113,16,2078.21954
-298.414174,16,2084.157393
-263.03703,18,2089.737698
-216.08303,18,2095.977375
-224.846854,17,2102.289536
-253.406952,18,2109.182358
-257.087072,14,2114.984903
-231.00967,18,2120.97854
-238.776704,17,2127.55846
-356.043206,17,2134.715011
-241.34331,18,2142.615768
-334.230206,15,2147.611761
-256.015875,19,2153.167649
-307.878373,21,2160.034522
-188.380911,13,2163.79686
-308.873593,15,2169.061235
-277.925771,13,2176.146764
-285.796758,20,2182.648323
-271.390867,18,2188.853062
-349.864955,17,2196.005581
-249.453565,13,2201.869189
-375.772876,21,2210.588009
-245.469438,17,2216.499758
-248.683399,17,2221.291779
-271.642037,23,2231.105022
-193.733221,16,2236.779164
-249.353775,18,2242.866973
-296.93147,17,2248.31478
-296.51117,20,2254.800981
-197.061244,15,2259.642445
-337.910457,21,2267.655794
-255.550513,23,2275.003089
-271.959486,21,2282.663584
-272.444997,16,2287.81924
-261.040359,16,2293.313462
-379.60318,17,2298.492265
-317.179603,18,2304.482553
-219.226742,22,2315.110044
-241.649713,17,2321.003076
-379.296757,20,2327.184677
-268.853392,10,2332.680848
-227.129676,16,2338.564654
-301.031354,18,2344.338148
-272.492991,18,2352.277504
-254.719187,12,2356.59713
-287.082455,14,2361.506147
-237.948508,18,2367.665295
-301.846917,11,2371.867062
-286.231813,19,2378.201026
-330.9698,15,2383.645052
-276.881275,17,2392.740197
-262.607953,20,2400.871986
-315.608671,16,2406.675443
-270.059967,18,2413.117886
-225.822526,16,2418.828693
-287.267775,18,2425.083721
-342.022071,21,2433.987699
-204.085175,10,2437.234519
-268.180074,15,2444.82026
-234.136545,17,2451.9045
-234.678078,17,2458.990377
-343.838306,22,2466.752277
-323.054469,23,2474.415051
-151.095862,11,2478.248677
-268.4686,17,2486.254641
-259.945373,17,2490.942679
-294.073357,24,2498.468184
-169.6846,15,2503.852478
-284.48297,16,2509.274135
-294.471459,9,2512.022549
-284.764357,20,2520.418947
-254.645794,21,2528.930751
-251.961933,18,2535.102826
-321.587407,17,2541.773241
-304.613448,17,2549.361215
-357.187634,21,2556.177962
-300.618152,16,2561.999794
-299.643238,17,2569.134105
-241.794291,18,2576.122698
-311.227162,17,2582.36457
-341.211772,18,2587.957
-268.813011,11,2592.877089
-321.657087,19,2599.839418
-293.826429,14,2605.063204
-230.605897,14,2611.3407
-231.269244,20,2620.737857
-253.761475,18,2627.455183
-287.930042,19,2634.106266
-281.391492,17,2640.811069
-300.009388,17,2646.369451
-288.53116,20,2654.005465
-284.94303,18,2661.187387
-216.77815,23,2668.682819
-241.987092,19,2675.681731
-345.179278,18,2683.088979
-325.060984,15,2688.1237
-284.827801,15,2694.599177
-227.962628,17,2702.170895
-285.045485,13,2707.293041
-219.487994,17,2712.849542
-238.324815,20,2720.840369
-305.091086,18,2728.477124
-311.709865,19,2734.528882
-243.546781,17,2739.946313
-137.94946,15,2744.644555
-270.72701,21,2752.442631
-159.849361,15,2756.810023
-242.760216,14,2764.749221
-321.922844,15,2770.231636
-328.747691,16,2776.036922
-255.351455,21,2783.431777
-323.841303,18,2788.96698
-302.68815,19,2795.808374
-291.442338,11,2799.291919
-318.722682,16,2805.504452
-262.497341,16,2811.544489
-256.954831,21,2817.898082
-168.713959,13,2824.178648
-187.904436,17,2830.419494
-254.972299,16,2836.032691
-235.400081,19,2847.055359
-260.566305,23,2854.23471
-280.995904,17,2859.738994
-259.765111,15,2864.32001
-367.148284,15,2870.213938
-293.415582,17,2876.278059
-422.423716,18,2882.934802
-285.836098,21,2892.101596
-273.026078,20,2901.034245
-298.70224,20,2906.984191
-222.359752,14,2912.330115
-156.320559,13,2917.195606
-373.292884,20,2924.27458
-260.651525,17,2930.45294
-189.745739,19,2937.287833
-205.58403,20,2943.916826
-314.398774,17,2950.059438
-246.643202,21,2957.955936
-212.371942,21,2964.403986
-275.567437,17,2969.771253
-235.991156,15,2974.763275
-264.507559,11,2979.526251
-273.230492,17,2985.479691
-262.469907,15,2990.237339
-338.201967,21,2997.663955
-268.582702,16,3002.749918
-317.231775,19,3008.521875
-228.038102,19,3015.318454
-269.693601,16,3020.25159
-302.166456,13,3024.232597
-261.229363,20,3030.813519
-290.674188,17,3036.91268
-279.135056,14,3041.79045
-415.580856,21,3049.47544
-269.274107,21,3060.198229
-276.114939,12,3064.078331
-298.857202,15,3069.111364
-297.74054,12,3072.727391
-231.515959,20,3082.167445
-347.880134,20,3158.074673
-217.361136,18,3164.208911
-357.308553,18,3172.077339
-281.068843,18,3178.459238
-308.096902,16,3183.818135
-304.659867,19,3189.919546
-313.326786,16,3197.111431
-223.824461,17,3202.993265
-334.016989,16,3210.968459
-236.017599,21,3217.781889
-269.512472,15,3223.521505
-279.327027,20,3230.097969
-309.824813,23,3238.831761
-297.310226,20,3250.03378
-275.2309,20,3257.144522
-300.882757,18,3264.149325
-273.270546,15,3269.390542
-237.905408,16,3274.631437
-292.298044,10,3278.496453
-188.794942,18,3284.512793
-296.682426,14,3289.353289
-269.19695,13,3295.413474
-277.019635,16,3300.82968
-263.415257,15,3307.339874
-265.026012,19,3313.748791
-332.348663,18,3320.198021
-261.731697,21,3327.905841
-146.322404,15,3333.971944
-196.503955,20,3340.951508
-151.098844,10,3344.574299
-300.221355,19,3351.032929
-376.461045,17,3357.169084
-292.541772,17,3364.463475
-346.273342,19,3372.158735
-278.655201,16,3377.713213
-233.613925,20,3385.669732
-285.449523,17,3394.333564
-270.209562,12,3399.720501
-297.785121,16,3405.07173
-316.530073,10,3408.345364
-236.960006,16,3414.179632
-320.058225,20,3423.019782
-224.030338,19,3429.849698
-257.911772,22,3437.220254
-237.964142,15,3443.750061
-292.654914,17,3449.295859
-261.263765,14,3455.102165
-227.911013,17,3462.860063
-279.027515,12,3467.076494
-231.229586,15,3472.476398
-348.785225,15,3478.160783
-296.38548,18,3484.065578
-262.446824,17,3490.107512
-225.519913,19,3496.715904
-259.695982,18,3502.975511
-293.046893,12,3507.603151
-273.367842,17,3515.635778
-318.571009,21,3523.074659
-351.095415,19,3530.187025
-251.676703,16,3535.656772
-212.28874,16,3541.220517
-304.806491,21,3548.386254
-152.915935,21,3556.27823
-247.449224,16,3562.280983
-415.784683,18,3568.548443
-363.275776,24,3576.990955
-248.294062,16,3583.632377
-253.102045,21,3590.989732
-300.624561,18,3599.212723
-317.38947,15,3607.593003
-270.049678,20,3614.121586
-211.45578,19,3622.068813
-275.299915,15,3628.44797
-285.207936,18,3635.967318
-306.813581,18,3642.006022
-326.051778,22,3650.441336
-300.652639,12,3655.956199
-241.627133,21,3666.13168
-316.068175,16,3675.147618
-213.695933,20,3682.244285
-252.159991,17,3689.088584
-316.233591,14,3693.541302
-274.778042,21,3700.576444
-299.437932,18,3706.562931
-263.413415,21,3714.099325
-328.671735,16,3720.60636
-215.060258,17,3726.05243
-311.524162,17,3733.170865
-281.91992,15,3738.931319
-291.615673,14,3744.793803
-272.733677,13,3749.374111
-368.505654,17,3755.257658
-280.175251,18,3762.350233
-303.567997,15,3767.297683
-270.8184,18,3774.369254
-216.486059,22,3783.55963
-248.535789,19,3791.088633
-260.467038,22,3802.6018
-215.814577,20,3810.091494
-225.472706,19,3818.085692
-299.160001,15,3823.282152
-280.93377,10,3828.099132
-166.671732,11,3833.016654
-284.358058,12,3839.311994
-252.188504,12,3844.756721
-187.785578,14,3851.038327
-267.714178,14,3856.197288
-227.366043,17,3863.76241
-384.918982,18,3870.639577
-248.733503,19,3879.966261
-228.93792,17,3886.122798
-242.009639,19,3893.36708
-277.161291,15,3898.959686
-217.630143,23,3908.356054
-194.529612,15,3914.214104
-333.246729,21,3923.284108
-345.667005,12,3928.775715
-312.027315,16,3934.720771
-170.969588,23,3943.062104
-253.935309,14,3950.861854
-300.195976,11,3956.387851
-347.433075,18,3962.259341
-334.269229,19,3968.760638
-237.717229,18,3975.07175
-214.798446,22,3982.827127
-280.044293,21,3989.784961
-376.146755,21,3997.653237
-217.139134,20,4005.730859
-238.504533,14,4012.980898
-271.31583,20,4021.040841
-300.890875,23,4030.299709
-340.599443,19,4036.521039
-203.878708,12,4041.439379
-255.550605,18,4047.433416
-236.756663,18,4053.573249
-193.351469,19,4060.352151
-275.258838,24,4069.065271
-314.491198,19,4075.745541
-242.904684,16,4081.773054
-404.683695,19,4088.876815
-241.845253,12,4094.515292
-241.085547,23,4102.091799
-240.535809,17,4107.802825
-281.985746,18,4115.608921
-244.844444,19,4122.711509
-291.462558,16,4128.305937
-248.801948,19,4134.996688
-333.997312,19,4142.239555
-254.144363,17,4148.298728
-277.272188,17,4154.92401
-290.271601,13,4161.77465
-264.868431,18,4167.801099
-216.447883,18,4174.481628
-190.675611,20,4184.154197
-261.528082,17,4190.4387
-246.778816,14,4195.163655
-225.520154,15,4202.428127
-268.417449,16,4208.014632
-339.434148,18,4214.411004
-281.009045,16,4220.483562
-323.717259,14,4226.105204
-257.086839,13,4230.628813
-273.172713,17,4237.006942
-295.958428,12,4241.810887
-280.618234,19,4248.294343
-239.587177,12,4254.656148
-184.234205,17,4261.064801
-291.333487,18,4267.498823
-227.007968,15,4274.379037
-363.172767,17,4280.383347
-257.310667,13,4287.409692
-267.734777,18,4293.550212
-194.319157,18,4300.613794
-335.410177,15,4305.85819
-254.439872,19,4312.420248
-227.447523,21,4320.473914
-229.588953,16,4326.100908
-289.397224,18,4332.544439
-237.847682,17,4339.363058
-333.900832,17,4346.163918
-242.48414,15,4351.158771
-228.099899,18,4357.306659
-257.723341,20,4363.975175
-267.132333,17,4369.970958
-298.163591,16,4377.276222
-347.415285,16,4382.637785
-264.253174,18,4390.270952
-265.938007,21,4396.996212
-340.293941,20,4404.784606
-265.006451,15,4410.394827
-276.95075,19,4417.777332
-278.850932,16,4423.163465
-247.404202,15,4428.878132
-281.793675,12,4435.239924
-296.128201,11,4440.340383
-245.844216,21,4449.37745
-253.852275,15,4455.662927
-213.75112,16,4461.79241
-250.133712,17,4468.312681
-281.9754,18,4475.017498
-230.558676,19,4482.561847
-422.264937,21,4490.689798
-280.221274,19,4498.687894
-295.189346,20,4505.500438
-262.708162,19,4512.355237
-260.840627,20,4521.896086
-307.255293,14,4527.801064
-309.360654,15,4533.96596
-390.131976,18,4541.078759
-189.645893,21,4550.063016
-242.782052,20,4557.851386
-320.403133,19,4564.612062
-235.298281,17,4571.202367
-274.659101,17,4578.09937
-361.858761,14,4583.596878
-219.753443,19,4591.065493
-281.308751,14,4596.370095
-284.877857,18,4604.707281
-268.184346,12,4608.974921
-342.323001,17,4614.704366
-366.192223,23,4624.856917
-247.868643,22,4632.867463
-236.47008,18,4639.3904
-214.877566,18,4645.789282
-242.796097,22,4653.145232
-299.996887,19,4661.287604
-268.625438,20,4667.841634
-250.499535,17,4673.374188
-263.711835,15,4679.923871
-236.195685,21,4688.161867
-141.333985,18,4695.852493
-247.970783,17,4701.516067
-238.465218,18,4707.548403
-289.527375,23,4717.72343
-251.161298,15,4723.0312
-294.462771,12,4728.617173
-289.9386,17,4737.803979
-225.535511,20,4744.316199
-232.453588,19,4752.952187
-241.236011,14,4758.024674
-259.574886,18,4765.75028
-276.259973,19,4773.709517
-225.526184,17,4780.46474
-112.440037,13,4785.754593
-281.450117,20,4792.573531
-285.922194,18,4798.903606
-301.866455,15,4806.049244
-229.750509,17,4812.206947
-288.10916,15,4818.876012
-319.432371,16,4824.528483
-302.812661,19,4830.796996
-292.158962,21,4837.712624
-300.458437,22,4845.175412
-296.53827,11,4849.240971
-308.499306,17,4856.573744
-329.104345,20,4863.308763
-164.008005,15,4868.824637
-254.36197,22,4877.083092
-323.346032,18,4883.422085
-201.132081,17,4890.581405
-279.402423,15,4896.3275
-231.228916,18,4903.322704
-251.718387,13,4908.488489
-234.454133,22,4919.262727
-255.340788,15,4924.96887
-277.280699,8,4929.873719
-361.059012,20,4937.142147
-284.062081,18,4943.157545
-226.88917,21,4950.878474
-252.036647,19,4958.62729
-192.016799,15,4963.684638
-218.871804,18,4971.556814
-174.44497,14,4976.560652
-272.797897,14,4981.637791
-250.459854,18,4987.462813
-265.006547,17,4993.607872
-302.075846,21,5002.225942
-284.662196,11,5007.824283
-253.363557,13,5012.704406
-266.827728,17,5018.629288
-338.910513,17,5024.98241
-275.191092,12,5029.88021
-274.261503,16,5035.093598
-229.491878,15,5041.543722
-325.165272,16,5047.316954
-250.811517,18,5053.936108
-281.564657,11,5057.650263
-239.30998,15,5063.378403
-311.065116,16,5069.099773
-286.271923,21,5076.370041
-237.465072,21,5084.832035
-281.293764,12,5092.50724
-214.123109,19,5098.832069
-293.087792,24,5109.126902
-271.769194,18,5115.721812
-225.546017,22,5123.297797
-216.766682,12,5129.58513
-284.608349,22,5140.100812
-265.585159,19,5147.028782
-322.761201,20,5154.612695
-264.62685,16,5162.213305
-400.866115,16,5168.033279
-297.86084,19,5175.245781
-320.701256,20,5183.464379
-283.684905,14,5188.892437
-282.852596,17,5195.295239
-264.207648,15,5200.60347
-278.947797,15,5205.441918
-280.032755,19,5211.644575
-301.796725,23,5221.619617
-285.060381,14,5227.371673
-337.008584,17,5233.232002
-283.359903,20,5242.772329
-252.538069,15,5248.308278
-235.529155,16,5253.80735
-376.023744,20,5262.249043
-316.13712,18,5268.586099
-244.506371,18,5275.055973
-271.10524,18,5282.087135
-325.535676,16,5288.374929
-294.671987,15,5293.611987
-280.992289,14,5298.95697
-289.987649,18,5304.835838
-257.560938,14,5310.130417
-219.782313,18,5316.925815
-288.806107,19,5324.880295
-268.925567,14,5331.380262
-122.9079,15,5336.754061
-333.881849,20,5344.811328
-245.433132,21,5352.171878
-271.65487,18,5358.453551
-270.466808,17,5367.530134
-237.7301,19,5374.344205
-269.945104,15,5380.177006
-236.359993,21,5387.239977
-349.579674,22,5395.835755
-289.513579,19,5402.390579
-281.10294,20,5409.104064
-250.003575,18,5416.063586
-316.195272,20,5422.424661
-225.848936,18,5429.473052
-254.69738,17,5435.217213
-284.750903,15,5442.050143
-296.365443,11,5446.574452
-331.282806,16,5452.486691
-156.12612,9,5455.580454
-293.964782,15,5462.641318
-274.564845,17,5468.404135
-262.514378,22,5475.890176
-265.748176,13,5482.015661
-287.131693,20,5490.833193
-230.524897,19,5498.782605
-264.688885,17,5504.319867
-296.324167,19,5510.632242
-232.302346,18,5516.402872
-266.896571,19,5523.120062
-426.881298,21,5531.378675
-253.519121,23,5539.622867
-300.512305,19,5546.710347
-291.132969,17,5553.660489
-256.932914,15,5561.990659
-236.317269,15,5567.744607
-278.396543,13,5573.203017
-252.993067,23,5583.53732
-238.252165,15,5590.674722
-243.882622,15,5597.292316
-228.960245,21,5605.352468
-225.153169,20,5612.178717
-359.584564,22,5620.854567
-273.831425,15,5626.339052
-309.745264,18,5633.305225
-355.147163,14,5639.037191
-329.359067,19,5645.742041
-279.554842,11,5651.359787
-233.018178,20,5658.363299
-234.136621,14,5664.867981
-271.730261,16,5670.479356
-290.37955,22,5678.401787
-294.702807,22,5686.702811
-271.395482,14,5691.924744
-315.103854,21,5701.04058
-272.047178,18,5707.712168
-268.845527,19,5714.794332
-263.41572,21,5723.807411
-249.185523,17,5731.883193
-284.803656,16,5737.325265
-290.053045,19,5745.483846
-253.557208,18,5752.179668
-299.156041,15,5757.511183
-241.115507,22,5765.201525
-292.599301,11,5769.024655
-336.238334,20,5776.778251
-321.009138,11,5780.423155
-262.464513,16,5786.425972
-321.804066,20,5795.60469
-378.185276,17,5802.598117
-225.115716,18,5810.265882
-290.6086,17,5818.133458
-307.211614,11,5822.182553
-249.808732,18,5828.545672
-319.585565,19,5836.16364
-339.59763,15,5844.21279
-260.021735,19,5852.974651
-254.852468,16,5859.578696
-180.778103,19,5866.862277
-237.688022,13,5872.099564
-209.812541,18,5878.668918
-155.291262,23,5886.131598
-254.560321,20,5893.141533
-233.148592,15,5898.627547
-274.385578,14,5903.764088
-209.017165,23,5913.312516
-254.046514,16,5921.497073
-282.747391,12,5925.397324
-231.902377,16,5931.934989
-257.184357,15,5937.059942
-231.495748,16,5942.560644
-389.818634,19,5950.441254
-296.830671,22,5960.838419
-269.183689,16,5967.16065
-263.930098,18,5973.73711
-252.827003,19,5981.367234
-254.139795,20,5988.404234
-237.469188,21,5996.748593
-305.632835,18,6004.275383
-264.546423,19,6010.965083
-379.673316,18,6017.738145
-364.237121,17,6024.397509
-221.118054,18,6030.274802
-214.572668,15,6035.840582
-270.686538,18,6042.596334
-167.509699,22,6051.268997
-298.026016,16,6056.378412
-173.75409,16,6062.47604
-322.380165,14,6067.405312
-279.454927,9,6070.837684
-233.940656,21,6079.770926
-240.025489,17,6088.205488
-260.639027,15,6095.05371
-296.296188,19,6101.623739
-244.677021,17,6107.874488
-269.143215,20,6114.655934
-273.278891,17,6120.254249
-298.84218,18,6126.059339
-263.386923,17,6132.778534
-281.099712,9,6138.192595
-304.585086,18,6145.332149
-223.79395,17,6150.954128
-393.819748,20,6157.683243
-225.346694,15,6164.241371
-289.644316,19,6170.639927
-270.969726,15,6175.882675
-252.521285,21,6186.444949
-282.465186,22,6194.736053
-261.636639,19,6202.469814
-257.888284,18,6208.331588
-250.900048,19,6215.549512
-378.938075,19,6221.943208
-294.62682,19,6229.893564
-370.398835,16,6236.910925
-301.429972,17,6243.920903
-310.393163,21,6251.882854
-223.530103,21,6259.824846
-270.689443,15,6265.420438
-214.913522,19,6272.282267
-297.818868,20,6281.345943
-346.139084,17,6287.296251
-207.565614,19,6295.388964
-260.929189,15,6301.439351
-194.214917,18,6307.983245
-235.626188,23,6316.881999
-293.752065,17,6323.272105
-252.568261,19,6333.123442
-280.608424,15,6338.6574
-265.652424,16,6343.925679
-440.972524,21,6351.231462
-246.372117,14,6356.747196
-310.224972,18,6365.325467
-268.467364,15,6370.277999
-292.432899,9,6373.635622
-237.255188,15,6379.683347
-259.322164,16,6452.641709
-306.802687,10,6458.694662
-207.781482,19,6465.45983
-245.607998,15,6471.202399
-242.179933,22,6479.324543
-257.307511,20,6487.713799
-237.79517,18,6493.995103
-248.720351,19,6501.349545
-256.45068,16,6506.804068
-293.492585,11,6510.547162
-190.418845,20,6519.268494
-284.647954,11,6523.184753
-309.629311,21,6530.21874
-240.506546,15,6534.929198
-325.271787,16,6540.762098
-228.746245,15,6546.947471
-260.948417,20,6555.700398
-258.566064,12,6559.863744
-255.480305,18,6565.788827
-275.701889,15,6571.018734
-335.061326,14,6575.91471
-380.691302,16,6581.281773
-216.543252,17,6588.387935
-301.523406,11,6592.56054
-286.443034,15,6600.049257
-238.889574,18,6606.584216
-231.316133,16,6611.952526
-249.901428,16,6618.456832
-231.400345,18,6625.511647
-280.332554,14,6629.954998
-216.09589,21,6638.980151
-170.557012,14,6643.919034
-335.86496,18,6650.547276
-117.667906,9,6654.023426
-249.083183,16,6660.326606
-271.293396,17,6666.490999
-257.843835,20,6673.891222
-249.653068,16,6681.203646
-194.532325,17,6688.083762
