#{"t_start": 1776774600.5500343, "env_id": "None"}
r,l,t
-67.151671,41,66415.640663
-38.578697,40,66426.865178
-105.439783,34,66437.017225
-61.341814,42,66449.18963
-62.328157,35,66459.103994
-61.501512,33,66468.713023
-87.788149,28,66476.845947
-42.673175,37,66487.620546
-30.308561,46,66500.923645
-60.304022,32,66510.107753
-86.925518,33,66519.461921
-58.76429,32,66528.829533
-68.036883,28,66536.730282
-67.32994,30,66545.064329
-50.282679,43,66557.77778
-77.363941,37,69910.184518
-39.07672,44,69922.97421
-64.048699,32,69931.999985
-55.331848,35,69941.64864
-5.045816,61,69958.750984
-39.53093,52,69973.968966
-16.901511,53,69988.725729
-54.970306,41,70000.089002
-34.416344,41,70012.379475
-23.28072,46,70025.896038
-41.130767,39,70036.611686
-35.87325,41,70048.305615
-8.996104,51,70062.620695
10.810033,63,73408.427628
-6.173032,48,73421.901857
-68.134739,29,73430.356937
-37.159097,39,73440.824358
-41.502746,45,73453.053001
-15.653786,55,73468.730043
-59.781593,36,73479.197758
-17.803578,49,73493.7086
4.167772,51,73507.931395
-71.949234,40,73519.369651
-34.155851,44,73531.400218
-20.84323,48,73545.175008
34.07542,64,73563.883045
-38.576758,41,76460.284054
-49.352003,41,76470.217283
-54.393253,37,76479.148811
-71.702958,30,76486.569737
-9.953512,51,76499.005475
20.680685,63,76514.140944
-31.475688,50,76526.371781
-74.241285,31,76533.830586
-2.522545,56,76546.949043
-31.714302,48,76558.211123
-35.10313,44,76568.925671
11.11231,61,76584.090765
-18.65451,49,76596.003962
-46.684026,39,76605.108648
-18.19747,44,79398.341072
-25.798088,50,79409.685006
-76.437345,31,79417.343379
-29.239061,43,79427.702515
-31.484824,38,79436.558348
23.522945,73,79454.781727
-36.167047,47,79466.013745
-31.837068,58,79479.712051
-35.516413,52,79491.923333
-81.439245,42,79501.803651
-21.248664,57,79515.233045
16.79996,68,79531.437768
-1.388023,67,79548.439215
74.346079,78,82322.667632
-51.744628,38,82331.491068
-42.659854,37,82340.003583
-42.664541,40,82349.297907
-2.212097,61,82363.783109
2.892217,64,82378.901505
14.347882,64,82394.879978
17.004552,59,82409.643596
-51.17392,44,82420.618775
19.358193,62,82435.541555
-40.844854,36,82445.144368
-3.67999,49,82458.234298
-1.586445,55,82471.801487
17.432027,65,82487.184256
48.211893,72,85264.320904
-72.549481,34,85272.073125
-35.450734,42,85281.889921
-4.562713,49,85293.351956
79.502804,83,85312.869532
-54.302715,40,85322.714576
-33.457079,45,85333.805662
-73.402731,36,85342.545301
-16.740636,56,85355.871648
-28.918466,52,85368.030977
-28.918466,52,85380.481424
-35.278878,41,85390.5123
10.7937,61,85404.984157
-41.135497,44,85415.337942
-18.764591,45,85425.59297
56.798051,67,88159.441179
-23.162191,43,88169.495296
85.153164,86,88189.814953
24.742859,57,88204.533051
-20.611578,52,88217.178887
27.534088,63,88232.192274
-19.936068,44,88242.78724
-9.380578,51,88254.879943
-39.232308,51,88266.951917
26.498528,65,88282.477385
13.78136,59,88296.212008
-17.868349,48,88307.210917
26.785831,71,88324.082797
-20.611578,52,88336.678139
56.901522,73,91085.345658
114.113221,89,91106.638252
78.887824,87,91127.149863
62.160397,82,91146.6473
-51.03857,39,91156.322511
66.53945,72,91173.637962
0.759667,61,91187.695556
169.57275,102,91212.533548
29.051267,76,91230.000338
45.948436,64,91244.891484
-6.351579,60,91259.321649
48.326086,75,91277.034395
77.407091,82,94004.092366
-44.458015,43,94014.459974
65.41946,85,94034.593862
23.386054,70,94051.257926
150.184104,100,94074.538701
77.407091,82,94094.594435
-4.796849,63,94109.860523
25.987644,64,94125.28823
152.857313,97,94148.725519
-56.638862,36,94157.518127
-13.816899,53,94169.597759
12.108092,59,94183.562815
2.689812,54,94197.046414
15.60493,67,94213.504256
83.833995,80,96959.392671
300.174439,142,96992.976366
52.964599,71,97010.044132
-19.19396,45,97021.121101
-31.67566,54,97033.892334
117.68345,94,97056.061118
52.336374,73,97074.538661
-4.580126,49,97086.451852
130.254151,95,97109.109991
201.871974,114,97136.050361
114.095832,96,97161.052374
138.425672,102,97184.182561
60.630591,71,97200.990883
-41.589273,43,97211.093796
81.050385,91,99940.819727
82.388832,79,99960.730691
178.654924,105,99987.550354
117.043657,100,100010.660137
24.044301,74,100028.606544
113.816116,101,100052.307649
2.370237,62,100066.945798
16.463604,56,100080.535915
0.991773,56,100093.447263
17.075259,57,100106.888187
178.654924,105,100131.892951
51.103243,73,100149.514325
76.246784,81,102894.939033
61.13963,68,102911.208446
73.191157,83,102930.700353
62.72566,73,102947.624555
74.4968,80,102966.870768
154.667985,104,102991.455235
37.888534,67,103007.186425
117.770678,90,103028.577397
285.011574,135,103059.937549
22.885729,68,103075.903966
168.993814,102,103100.02189
154.667985,104,103124.493009
129.723395,101,105903.538295
169.882911,116,105930.660333
408.04226,175,105972.080147
82.573187,81,105991.565992
174.567613,102,106016.595599
-8.719577,67,106032.462379
253.27407,125,106062.14874
105.498972,83,106081.494172
66.80523,74,106098.514889
281.15882,135,106130.609917
70.925552,77,106148.897966
72.695453,78,106166.943818
2.527824,60,106181.250898
-45.929453,49,108912.65887
305.105209,135,108943.9772
109.679865,94,108966.247998
91.022648,85,108986.162641
91.894531,86,109006.837569
1.90162,62,109021.113706
182.853535,109,109047.676852
193.87276,118,109075.844621
138.671448,113,109102.685798
75.97871,90,109123.223109
533.484946,196,109170.952451
236.52209,116,109197.821416
133.998862,93,109220.68156
130.122423,100,111950.70288
189.830894,119,111979.949672
100.67913,84,111999.706464
84.314174,75,112017.400392
100.67913,84,112037.255631
1052.561417,274,112103.534024
276.762101,132,112135.165509
197.83562,110,112161.077011
252.310656,119,112189.911588
93.725222,90,112211.374722
-2.389516,58,112225.558462
101.021826,83,112244.872176
169.682606,105,112269.889561
84.314174,75,112288.548556
191.434069,111,112314.152591
59.079362,75,112331.700638
234.663447,116,115061.325422
186.277178,108,115087.791946
234.677984,122,115118.17854
327.064498,138,115151.847614
494.066956,187,115196.206513
291.159197,134,115228.826599
638.984477,213,115279.06132
765.904658,239,115335.817919
369.904013,157,115372.001734
-0.822552,57,115386.228334
93.312502,91,115407.793782
6.600794,55,115419.940237
76.96661,93,118135.506053
397.886005,160,118176.159508
326.396715,143,118210.069537
107.592753,88,118231.190888
479.820497,178,118272.457663
606.175047,206,118321.383005
154.917014,107,118347.095429
537.364343,191,118392.618569
1009.958376,287,118460.65573
48.827903,67,118476.98872
91.902546,79,118496.104159
-36.29968,69,118512.123894
149.170121,102,118536.471423
581.382435,192,118584.38428
381.015312,153,121343.830633
844.549891,240,121401.190618
93.469829,76,121418.660425
1620.213745,345,121502.861743
245.203997,126,121532.331026
526.006083,183,121576.856092
321.386328,134,121607.957289
128.866145,97,121630.882239
504.717895,193,121678.239634
258.990921,138,121710.707231
85.960212,91,121731.955379
568.441208,199,121779.581704
31.712236,73,121796.867741
204.369137,131,121827.651598
455.070626,170,121868.124382
400.963811,168,121906.819843
234.565205,124,121936.813497
537.247248,195,125072.424989
693.412699,214,125133.097561
115.423334,85,125158.63456
73.871845,73,125179.236907
206.821792,123,125213.678522
43.332958,70,125234.460711
1288.784945,295,125316.7293
1504.348125,341,125413.799269
-6.630204,55,125429.146063
221.100254,119,125462.19276
331.022865,161,125508.824903
196.60579,116,125542.344552
214.79095,115,125574.286341
227.426788,112,128900.368006
1169.422226,294,128985.444247
98.047687,87,129008.990945
934.234182,255,129083.249759
81.855314,86,129108.015985
661.110954,211,129170.037195
147.844306,90,129195.809265
1063.884211,284,129277.269089
192.389889,116,129310.887795
77.738212,81,129334.12964
755.982892,234,129401.684694
238.191405,138,129441.702115
585.785152,205,129501.614436
285.772537,132,132839.497578
49.228868,87,132863.841518
198.331639,102,132893.538022
181.000144,114,132926.013222
678.168322,211,132988.645582
249.603327,133,133026.324854
708.467174,230,133093.183545
1451.838754,321,133183.580502
288.708271,134,133223.041144
576.782742,198,133279.36384
1126.674675,271,133358.025271
880.694627,248,133429.644386
333.558469,162,133477.809121
799.257405,229,133545.204696
658.292872,208,133605.547655
157.431212,108,133636.204003
305.262566,133,133672.837092
448.800965,165,136935.2618
183.624134,114,136969.997799
-6.479917,45,136983.708745
2573.661396,430,137108.144504
229.850337,119,137143.148086
1259.326445,301,137231.273383
810.831707,225,137296.884813
628.76369,203,137355.465867
96.046682,91,137381.511455
542.57616,197,137438.450619
161.615009,103,137467.505405
1912.100324,377,137577.307391
322.336589,151,137621.19049
145.980082,98,137649.342714
614.481518,204,137708.478613
307.57932,144,137749.540507
900.530372,267,137826.131053
542.57616,197,137882.183244
307.201713,137,141181.574182
1383.144212,306,141268.589203
461.522255,166,141317.53848
1897.530004,381,141426.066233
245.104527,118,141458.948122
336.285082,149,141500.866788
1792.669331,374,141609.400667
965.472069,257,141681.921404
134.455315,96,141708.532649
696.740202,213,141770.012629
678.062148,217,141831.779007
1100.832322,284,141914.317098
954.142207,254,145197.434135
492.053706,183,145248.473815
1623.975231,344,145345.987001
517.509707,189,145400.548705
1687.75555,366,145506.935266
660.236487,203,145566.311527
1066.956392,281,145648.192359
1282.300123,320,145741.185924
951.775513,264,145818.028252
1245.467707,303,145904.654755
631.542376,200,145961.6851
842.898555,232,146030.620499
993.037351,265,149325.779025
943.986675,260,149400.641041
335.646444,139,149440.235152
2612.201687,432,149565.786804
-31.102212,58,149582.906594
1475.106375,339,149681.905856
2323.678317,425,149805.849461
2458.059507,435,149932.011354
361.821186,155,149977.07081
2516.03496,426,150098.889417
1976.549729,392,150210.049206
1638.696527,355,150314.607969
1567.159175,335,153635.178737
442.013483,181,153688.180067
676.780086,212,153749.918563
1171.278499,301,153836.431231
1483.72669,329,153933.676753
1243.880325,301,154020.621177
541.457738,189,154075.323266
822.816564,246,154146.201823
209.12282,122,154182.255362
2344.320491,412,154301.058614
1468.338427,335,154397.498464
971.084474,254,154471.884115
1012.558707,266,157889.44842
90.529624,82,157913.169028
226.509844,119,157946.618835
2073.454258,397,158072.595011
306.155413,139,158113.572653
43.359674,64,158132.026023
306.155413,139,158172.87734
881.95657,249,158244.08735
1669.512896,346,158344.889386
79.576569,80,158367.63652
885.002893,248,158440.060858
2303.892838,428,158563.873179
1067.666277,282,158655.847438
2738.832947,428,158781.337649
1417.727832,316,158880.824478
1241.38085,299,158968.25718
659.234108,212,162417.47114
2429.863219,438,162543.212422
1305.501409,304,162630.864126
721.304641,213,162691.114579
104.4556,90,162717.584104
1085.382425,285,162801.030844
154.25812,119,162838.408734
981.342368,265,162918.864347
663.147237,214,162981.527153
1111.213149,284,163061.746361
451.776191,178,163113.498351
23.870537,70,163134.359377
818.393229,229,163197.938121
2526.614571,435,163325.727286
273.112307,129,163363.700331
1520.534575,305,163460.605919
2056.298083,401,166744.160447
1785.202671,352,166844.691699
369.708606,161,166890.685911
1490.469656,327,166987.794723
1711.578416,362,167101.281233
1105.242115,281,167182.542326
256.451467,129,167220.371642
982.222066,271,167298.464639
22.329894,72,167318.61229
2011.762436,391,167433.033714
1493.792898,330,167530.675212
1385.351334,312,167621.426162
2096.681612,409,171090.375315
909.803247,249,171165.00648
471.552337,178,171216.273555
2106.652761,410,171342.434136
397.981154,150,171386.837811
630.852848,216,171448.657446
1336.430872,318,171540.606378
2687.108099,464,171673.96567
299.732316,142,171714.690721
339.232074,147,171757.852652
2542.067477,433,171889.983376
278.463066,132,171928.362488
118.369116,89,171954.484288
996.530125,261,172031.132369
306.627641,132,172068.715788
173.520417,120,175409.103594
820.198448,245,175490.514177
1153.489456,288,175574.339784
597.547965,207,175633.584625
1186.267359,291,175717.75004
1231.098316,308,175806.102455
2467.923187,426,175930.466687
390.390962,147,175973.945857
990.335487,275,176062.741334
305.205228,150,176107.946297
594.102335,203,176165.337933
768.207819,219,176229.729289
345.969156,154,176272.76782
1569.133005,324,176365.720633
67.250221,96,176393.00737
1804.423379,360,179823.131216
807.950025,212,179885.990093
-44.718241,29,179894.045573
1277.866519,302,179982.434854
490.80682,187,180038.066139
1166.844216,284,180120.455903
273.030036,133,180160.845564
894.29189,257,180237.673396
136.976762,99,180271.192849
1264.849995,310,180359.000225
346.983084,149,180402.451177
1061.19014,278,180482.151874
2028.173476,389,180595.676968
1218.25236,305,180681.940104
2055.215907,404,180798.794487
865.0249,250,184271.229377
101.186251,94,184297.357074
1168.312638,283,184379.344333
2765.231215,431,184511.262565
1113.226203,290,184590.906137
1430.254043,314,184681.836946
1530.180508,338,184778.895292
923.219775,261,184852.244218
1656.325453,329,184948.330773
1651.835698,352,185058.453501
366.854078,167,185105.42133
1326.523691,308,185194.173042
306.833912,143,185234.028667
1332.644743,313,188619.479342
1452.879993,321,188721.492337
656.60329,227,188788.079222
756.389466,231,188854.779774
1411.337463,331,188948.553214
1362.584401,314,189039.093478
401.103564,174,189088.655361
2629.589203,424,189210.208177
1334.286199,310,189303.486162
2389.369271,433,189429.364271
1673.901194,367,189533.268169
1539.347522,335,189628.442844
351.468829,152,192927.659044
147.366254,110,192960.979513
717.378193,219,193024.508504
161.443182,116,193058.197962
1730.89002,360,193163.397853
2447.169053,413,193285.533512
1415.982465,323,193380.019234
1258.448895,304,193466.676928
1410.934687,325,193559.917671
862.926549,252,193633.843801
1214.331393,260,193710.418287
630.509557,203,193767.557983
2163.431127,414,193889.987159
281.24993,139,193931.275279
1443.760858,317,194025.644662
1432.285592,326,197370.587981
1494.60915,326,197465.150796
1752.966443,336,197564.031125
1934.707504,359,197668.684928
2550.33999,433,197795.765622
1665.733014,346,197898.544819
2162.743538,407,198015.040663
1675.133873,354,198116.459121
2165.360489,415,198232.543763
818.596247,236,198300.778464
1622.915406,320,198395.495594
1612.277384,348,198495.656738
197.653894,113,201756.330543
1126.683912,284,201839.109052
525.353994,180,201889.834044
2419.100648,422,202009.804367
819.548467,241,202078.67334
1250.130502,293,202161.449045
612.283826,170,202210.806981
1889.298951,370,202319.260236
1161.338343,283,202402.407221
1509.903711,321,202496.496141
2461.941135,431,202620.998209
644.947531,210,202681.804849
956.815399,274,202761.082996
913.067128,241,202832.576722
2634.214934,432,202960.599656
1314.711206,308,206299.668643
206.716857,113,206331.938635
1944.736702,376,206440.92981
1211.132275,294,206527.767626
653.877154,202,206587.383025
388.494617,168,206635.296796
1075.404736,275,206716.008225
2579.998022,431,206841.618409
1405.017184,324,206935.605682
2296.612696,416,207059.125307
2374.400908,427,207182.753476
2113.734374,411,207298.753167
1168.625118,313,210746.73847
346.842656,166,210794.485605
1597.150619,340,210893.607569
1456.134343,298,210980.913275
1208.247759,293,211065.916803
1110.766812,273,211148.439227
1841.756352,376,211256.108965
2287.554628,405,211374.719252
291.077907,138,211414.155568
1545.439917,337,211514.131765
1560.467154,332,211611.219756
544.672489,202,211669.186852
918.879422,243,211739.419
678.745285,214,211801.999331
1174.572114,295,215142.477653
1630.050215,361,215246.958649
1221.26999,274,215331.601796
2018.553673,384,215442.559607
992.2127,256,215516.74229
1471.380877,332,215612.242125
2072.890345,394,215727.139157
974.573051,258,215802.418135
2486.696401,432,215927.531956
353.910231,153,215972.637635
2492.491088,429,216097.134854
1200.669547,290,216181.466555
1108.261688,269,216258.189475
1003.791473,266,219573.786155
1834.314012,355,219675.234119
1599.397682,342,219774.488343
2330.80587,436,219899.355747
641.780088,222,219962.671827
519.471193,183,220016.421239
1194.165599,293,220100.198503
678.341775,209,220161.947773
978.801145,276,220241.315531
2350.25092,426,220363.191561
482.378412,165,220410.001676
2621.447225,452,220541.432254
2553.759335,394,223973.424287
262.186558,128,224011.287963
1858.898124,380,224123.188866
1656.177687,337,224221.991562
2311.146012,418,224342.832592
1259.029989,299,224427.161355
1411.36465,323,224520.936345
1366.993414,312,224612.677195
2669.954122,416,224735.915208
2563.493863,447,224865.820647
484.025373,188,224919.241945
1335.500387,301,225006.946528
1993.671375,388,228371.882638
1054.607822,264,228448.754401
1764.953541,362,228552.540767
891.09166,257,228625.99118
522.31341,183,228678.728351
2563.135381,411,228798.993612
2575.604833,438,228924.070645
274.029369,142,228966.294395
3065.361619,480,229105.755267
1689.269059,349,229209.744956
342.35373,151,229253.679745
258.73775,134,229292.808652
1436.375264,333,229390.089648
785.126047,226,229455.958263
924.190701,267,232759.440968
1916.873548,357,232863.76096
356.733131,150,232907.255368
1106.842566,286,232988.305937
1030.248426,275,233066.421689
1334.128702,319,233160.113794
3058.281618,438,233289.001131
234.535723,121,233323.375194
1334.128702,319,233414.771419
1472.476555,334,233509.795008
1593.589688,337,233608.948853
1676.811422,321,233700.527688
1096.12652,275,237124.127271
172.751464,113,237156.12423
2685.268173,450,237288.688625
1364.640722,313,237380.594784
353.457596,157,237426.611404
2675.862712,429,237554.250214
2768.307444,426,237678.831238
2633.462818,447,237809.504643
584.600845,197,237865.95158
495.851492,187,237919.078372
801.505728,242,237990.180665
618.943162,204,238049.494209
2389.756885,423,238173.086632
1383.416579,307,241580.323754
2505.103864,433,241704.267611
1276.202158,301,241791.942538
1533.309303,332,241887.746963
2650.526794,437,242017.633545
1370.314846,311,242109.605562
1026.856314,267,242188.092781
70.744706,89,242215.545773
714.043798,232,242284.715596
1802.640063,354,242388.702482
2532.992817,423,242513.561288
524.015587,193,242570.34636
248.801578,135,242609.36903
457.174713,180,242661.281979
1197.714106,287,242747.637938
248.801578,135,242786.670033
2640.105945,449,242919.140365
992.124421,259,246282.229531
1559.736246,342,246381.831736
1445.916842,326,246478.576035
2156.550142,405,246598.443897
970.589848,260,246671.891707
1493.403834,338,246769.136573
1559.736246,342,246867.523812
1310.895924,309,246958.281556
3019.026718,455,247090.374796
2029.161658,388,247205.337146
1729.918729,360,247310.361579
1335.830178,313,247400.673188
595.503117,190,247457.358916
2478.294407,430,250857.24443
2614.465728,429,250980.552444
289.511635,134,251020.496273
1364.175135,282,251101.084266
1694.170665,353,251206.343695
1643.116182,331,251306.422049
2008.951127,381,251402.289124
2697.248714,460,251509.358026
2464.183007,412,251606.662711
450.75249,162,251646.437379
734.127566,230,251701.101452
1333.916364,309,251775.68207
1525.027151,312,254990.240137
885.994624,243,255058.759817
889.051582,238,255129.425548
2464.182442,425,255265.329076
805.678446,245,255336.479002
228.366289,131,255376.576385
3008.06924,434,255504.862047
1046.612447,281,255587.296092
1658.070947,352,255690.733157
898.16501,261,255767.480191
993.985664,265,255854.089503
1929.994837,366,255960.977642
1671.215501,348,256062.310203
1330.222975,313,259575.260708
417.463623,160,259620.698968
2937.171598,462,259753.602053
1126.989348,277,259835.423637
38.305591,63,259853.739362
2866.589903,431,259979.971175
558.497021,183,260038.300825
2502.030614,420,260167.962426
1378.760178,309,260257.177034
1353.205749,307,260347.467317
1231.946858,288,260431.043898
1821.247191,362,260538.453709
1131.79625,278,260619.571453
1286.669711,296,264090.874022
2369.308822,434,264217.703503
645.016995,207,264285.451452
2314.385426,430,264411.549741
2851.990903,465,264544.889861
356.886587,142,264587.390323
209.532283,118,264621.757027
2529.338169,435,264748.529778
1185.258693,293,264834.083585
1139.090792,277,264915.619105
2851.990903,465,265050.058741
2887.862372,458,265183.195207
1865.1368,382,265295.21972
207.717384,126,268613.989501
411.126532,161,268662.303435
1408.352835,311,268752.732107
2539.92545,424,268878.902337
1980.20241,372,268989.877263
2443.197402,438,269117.466531
317.403888,159,269164.515023
2591.418698,444,269296.003765
2968.290869,452,269429.926519
2698.016674,430,269554.137015
2156.215146,409,269675.620172
191.820529,131,269715.193306
2859.585948,450,269847.620969
1804.258433,378,273277.019959
2694.146835,436,273406.229771
2184.691575,410,273524.59919
945.684861,262,273602.864917
1032.363358,257,273678.806618
427.983373,178,273731.084399
1324.619383,321,273822.504482
2009.578523,386,273936.442791
2252.173273,415,274057.532777
567.121927,184,274112.470227
1857.50885,381,274224.191001
2884.614397,467,274359.88184
1287.78782,300,277802.371381
2933.29437,432,277925.836827
2750.622114,426,278049.380795
72.14343,75,278070.575002
1161.875034,283,278153.431769
395.372498,166,278200.799223
1569.518943,328,278296.589582
2740.224011,438,278424.270872
1135.494048,284,278508.65038
906.378041,254,278582.367096
2535.036695,435,278709.923408
1147.071839,271,278787.949963
-52.572757,33,278797.529668
1727.090562,357,278899.311501
1085.700455,291,282262.312252
227.217763,139,282304.042584
891.249009,256,282380.750171
2332.264656,422,282504.341656
227.217763,139,282545.353551
216.851719,139,282587.228478
2407.536734,421,282711.56699
371.013036,153,282755.953355
2338.032936,408,282876.533473
2076.877312,400,282994.003577
1508.616287,348,283096.373658
2146.95259,405,283215.331206
593.904887,195,283273.341613
250.606474,134,283311.899642
2654.788288,421,283434.778036
913.644086,254,283507.979649
1805.980107,369,286882.862152
1569.017814,352,286985.667731
1580.508652,353,287088.127867
1023.062911,271,287168.684508
515.068612,180,287222.190617
2275.428099,389,287335.811625
2591.215167,432,287463.664251
2084.329353,414,287584.778715
1382.834105,307,287673.807554
