#{"t_start": 1776774591.3699374, "env_id": "None"}
r,l,t
-301.738297,15,1334.698102
-317.266578,16,1341.67682
-311.85502,12,1348.251134
-259.54424,18,1354.040548
-272.474876,18,1360.449633
-274.993977,22,1368.589751
-233.595084,18,1374.473611
-288.550349,16,1379.436904
-140.440907,12,1383.65512
-267.868695,15,1389.889481
-271.144718,20,1397.433865
-322.906009,19,1403.783729
-218.863871,17,1408.640121
-277.819958,12,1412.47958
-309.028992,17,1419.911932
-266.342199,16,1426.236962
-261.91018,19,1432.248467
-335.09089,19,1438.761847
-373.68857,17,1444.690263
-247.178515,18,1450.394504
-283.688187,14,1456.180876
-269.47538,20,1463.761793
-274.658668,15,1469.10218
-299.850229,20,1475.53519
-291.479778,18,1481.699363
-290.781713,16,1486.343775
-307.287833,19,1492.8069
-239.053942,17,1499.294718
-232.903506,18,1506.606667
-240.566516,21,1514.04749
-286.829793,16,1519.344362
-250.890546,14,1523.639159
-320.489984,22,1531.854449
-265.855643,12,1537.65365
-303.663874,20,1543.895814
-255.836735,18,1553.646996
-265.97819,12,1557.123308
-233.483919,20,1565.207113
-336.887951,17,1574.173761
-284.170668,19,1583.666814
-277.643309,16,1591.109493
-292.850262,19,1597.63021
-295.106451,13,1601.796178
-278.847673,16,1607.076677
-276.042841,20,1612.985701
-301.743184,17,1621.249003
-213.957036,19,1628.093251
-235.229512,16,1633.662472
-242.058288,16,1639.646307
-228.148579,22,1646.564862
-350.181149,17,1652.179197
-301.187139,14,1658.148379
-291.257964,16,1664.369961
-294.638315,20,1672.247895
-265.688506,21,1680.12072
-286.033509,15,1687.800299
-361.483685,14,1692.60812
-258.900518,17,1698.321239
-263.791619,21,1706.458152
-276.140219,18,1714.281061
-230.126201,18,1720.231522
-255.641257,18,1727.557843
-315.788141,17,1734.21561
-266.836313,17,1741.756972
-356.094202,21,1749.546031
-197.434923,22,1758.730121
-283.807428,19,1766.374314
-220.578754,12,1771.453951
-206.077132,20,1779.233349
-246.393851,20,1785.422025
-252.615631,18,1793.0473
-304.13673,21,1801.55903
-309.839451,19,1809.181306
-291.464489,20,1815.641054
-282.951542,17,1821.161727
-249.506765,16,1827.360666
-281.893021,19,1834.24449
-280.999376,15,1840.712127
-256.709379,18,1846.249109
-291.984974,18,1851.466912
-251.770512,14,1857.306832
-343.751006,16,1863.269184
-231.309087,19,1872.364468
-210.556374,12,1876.211359
-241.966218,16,1882.38801
-279.354073,13,1886.979379
-315.033906,21,1894.289002
-241.882358,16,1899.807021
-211.255455,12,1905.141287
-316.439091,15,1910.006073
-232.902978,16,1914.886429
-218.137282,17,1921.879093
-292.096097,14,1928.74494
-427.622832,18,1934.456101
-246.086601,19,1940.098049
-305.78404,17,1948.314112
-197.926082,20,1955.087615
-248.496637,16,1960.904484
-257.990226,18,1966.308459
-266.49148,18,1971.868589
-277.363471,14,1979.051509
-280.286085,14,1983.595972
-320.521721,14,1988.24032
-244.90854,14,1993.127093
-229.164101,19,2000.04915
-270.565191,17,2005.420231
-258.818396,12,2011.498415
-283.521199,18,2018.132084
-267.140018,15,2023.480361
-271.298562,14,2028.510447
-241.872489,14,2033.619178
-246.732616,15,2039.677541
-245.472925,18,2045.594919
-356.640659,14,2050.832917
-229.501163,17,2057.000561
-247.483394,18,2062.319963
-247.733543,23,2069.889147
-298.265023,15,2076.80363
-270.622589,17,2083.740373
-300.185715,21,2090.531787
-243.002531,16,2095.968679
-287.851496,20,2103.230237
-275.107181,12,2107.665143
-274.660463,20,2116.299246
-313.305838,15,2120.969589
-310.970927,18,2128.21621
-324.894999,24,2139.786528
-317.907705,22,2146.33122
-321.176978,22,2153.1627
-175.796573,16,2158.529338
-243.157472,19,2164.248036
-315.553318,19,2171.323028
-236.979226,15,2178.700127
-342.676659,15,2183.386326
-291.391662,16,2188.851196
-307.24869,13,2194.759376
-270.942988,19,2202.539537
-305.842229,20,2211.00696
-220.801283,13,2214.812534
-297.100831,27,2223.947572
-295.225198,15,2230.670152
-320.586772,19,2237.561416
-307.785582,16,2242.861284
-212.339376,21,2249.703405
-274.508133,19,2256.208809
-217.385587,17,2261.717329
-329.772722,17,2268.073706
-264.69431,17,2273.179648
-239.650126,18,2280.263808
-366.028826,20,2286.353609
-264.841094,15,2291.795416
-200.925493,18,2297.055755
-260.513977,18,2302.590045
-289.418937,16,2309.746748
-314.501046,18,2318.064325
-230.393958,15,2322.772333
-308.57254,15,2327.679102
-196.345924,15,2335.251054
-292.12711,10,2338.551693
-299.978449,17,2343.890775
-235.382149,15,2351.016082
-301.915627,18,2357.328842
-287.887808,16,2362.947124
-302.295198,20,2369.613682
-235.894174,16,2375.773504
-257.577918,16,2381.065166
-281.386924,13,2387.621547
-234.898506,19,2395.807481
-265.889972,11,2399.478409
-269.914882,15,2405.997894
-281.565708,14,2410.760296
-230.506351,17,2417.365445
-205.582932,20,2423.663904
-222.849952,19,2431.889582
-234.716113,16,2437.672204
-287.805667,10,2441.835263
-163.187933,13,2449.193867
-231.701314,19,2457.204817
-253.076601,20,2463.366279
-267.889058,18,2469.820689
-252.174957,14,2475.292507
-176.054995,11,2478.696146
-232.544486,19,2487.189056
-301.626404,15,2491.389996
-231.379281,18,2496.770574
-273.422045,13,2500.803996
-306.294299,15,2506.908476
-343.069771,15,2511.357233
-278.465201,14,2517.064605
-218.144027,17,2523.59714
-331.783723,20,2532.048914
-304.310503,16,2537.028609
-261.637502,21,2545.851735
-298.898682,19,2553.370187
-250.62486,17,2558.790543
-276.380472,12,2564.246714
-323.268767,12,2568.725925
-404.238348,21,2576.948578
-268.868756,21,2584.455082
-211.539641,22,2592.480878
-363.896359,21,2600.326666
-267.869851,16,2606.208732
-223.929606,10,2609.542863
-270.517189,11,2616.817372
-282.894769,20,2624.689468
-281.965245,19,2631.173461
-310.205683,10,2636.412224
-240.097656,17,2641.721642
-266.66344,20,2647.845674
-248.035991,21,2655.837323
-248.095552,17,2662.721824
-176.626536,16,2668.031924
-273.392324,15,2673.895425
-287.73313,17,2680.221601
-333.097624,22,2688.104064
-291.802395,15,2694.610327
-228.958578,23,2704.354909
-210.722424,23,2712.429231
-213.276768,23,2721.56657
-230.228164,17,2729.109348
-236.654902,17,2734.125724
-202.636138,22,2741.596131
-331.16195,19,2747.944323
-244.505534,21,2754.909389
-256.24262,15,2760.411366
-294.500784,20,2769.831962
-286.646819,23,2777.968934
-276.61902,16,2783.892513
-275.423199,19,2789.816329
-251.974344,15,2794.736599
-223.689021,18,2801.177986
-318.036995,17,2807.687265
-340.197912,18,2813.871553
-230.567594,18,2821.357275
-406.119031,14,2827.179568
-318.517237,19,2833.091635
-323.618988,16,2839.946032
-261.444627,17,2848.911237
-317.743497,21,2855.676798
-374.705452,17,2860.928154
-236.76536,20,2868.488973
-314.34706,17,2874.422631
-245.788522,9,2877.292869
-236.206874,16,2883.33305
-297.525987,18,2890.927305
-235.952277,18,2899.42017
-157.852472,12,2903.459478
-294.367171,12,2906.984189
-297.934136,15,2912.733609
-281.87595,21,2920.170966
-286.927774,16,2925.896199
-244.148646,15,2931.446111
-297.668286,17,2937.720443
-237.578105,15,2942.407475
-188.473645,20,2949.363344
-258.236817,16,2955.600399
-298.192194,21,2962.409046
-272.018766,23,2969.758517
-270.557247,18,2976.030864
-227.934584,17,2982.586636
-262.931569,17,2988.291346
-291.060726,22,2996.098728
-273.637845,20,3002.365618
-289.802875,20,3008.518954
-328.907684,16,3014.221722
-312.173309,18,3019.822016
-271.796444,18,3025.879442
-275.537896,16,3030.839284
-206.923819,20,3037.826517
-281.566343,19,3044.149688
-250.614053,14,3051.04693
-363.522121,18,3059.036979
-231.097536,19,3065.658077
-267.594494,21,3072.301229
-308.514869,16,3079.07539
-410.618007,24,3157.620544
-286.13054,20,3164.780569
-266.862362,18,3172.504821
-249.34501,21,3179.726223
-281.208364,21,3186.600492
-267.21402,19,3193.446457
-168.46316,14,3199.13329
-355.337721,20,3207.076983
-288.09155,24,3216.766328
-263.430559,18,3223.532656
-263.691231,15,3228.452303
-231.380401,17,3234.710632
-261.594027,21,3245.409842
-297.248603,16,3252.654984
-309.273779,18,3259.066296
-284.0958,13,3263.715192
-348.282922,18,3270.130825
-203.145905,17,3275.796165
-271.14846,19,3282.418584
-307.839588,17,3288.290478
-237.18142,11,3293.191801
-414.38367,18,3299.69902
-198.439973,17,3305.659196
-270.051249,20,3313.742814
-179.500924,13,3318.161507
-306.357365,23,3326.046438
-261.724344,16,3333.224866
-318.296511,19,3339.616947
-308.950287,16,3345.9455
-268.682488,18,3351.874814
-234.104759,16,3357.619146
-264.031287,15,3363.762942
-303.862135,21,3372.573209
-278.934311,20,3379.79547
-271.891708,16,3387.04681
-297.786298,13,3392.821673
-267.305769,20,3401.391608
-273.100564,15,3406.558415
-240.228984,18,3412.920937
-204.019665,18,3420.227344
-292.236763,20,3428.054397
-272.831079,13,3432.829217
-251.368698,18,3438.704188
-367.856441,23,3447.274485
-195.162543,16,3454.137417
-192.072455,20,3462.865776
-260.593024,18,3469.231807
-313.198477,17,3475.296212
-290.422916,19,3482.110823
-294.801986,17,3487.718099
-126.76778,20,3495.045676
-295.554543,18,3501.13653
-265.052496,16,3506.941712
-225.409003,18,3515.63105
-185.406973,21,3523.078519
-298.283645,19,3530.217996
-324.715066,16,3535.679834
-371.26956,20,3542.889323
-287.876402,21,3549.671783
-358.749107,20,3557.339505
-249.282642,18,3564.186325
-269.520962,18,3570.317029
-310.64862,17,3576.02899
-273.819862,19,3584.078115
-221.796585,19,3590.420002
-311.428464,12,3595.52414
-419.453284,20,3604.11052
-220.392839,17,3612.537681
-292.219309,12,3617.564985
-252.409077,13,3622.50179
-300.833973,13,3628.054965
-223.343876,18,3635.56617
-219.824286,24,3644.169309
-195.11688,14,3649.110287
-318.372909,16,3656.423136
-251.205052,18,3664.985464
-281.025976,17,3673.763719
-261.456703,18,3681.083402
-281.946562,16,3686.820396
-287.435764,11,3691.422116
-251.227881,18,3697.749914
-190.870737,17,3703.229558
-253.29782,13,3707.403981
-303.193558,15,3712.101695
-312.896001,19,3720.161591
-302.303973,17,3725.623463
-304.943539,23,3734.895329
-371.324015,23,3743.597533
-231.847159,19,3750.960875
-274.656058,19,3758.54161
-258.607721,17,3764.616673
-320.892932,18,3770.52851
-318.982329,17,3779.315977
-200.63366,20,3785.592831
-245.383422,16,3792.352516
-235.596192,13,3800.438405
-274.348967,16,3806.872283
-319.620565,12,3812.162117
-282.83813,19,3818.994372
-252.780041,18,3825.192942
-230.398414,19,3835.14505
-267.403335,19,3842.579328
-301.899,14,3850.17972
-267.504411,15,3855.748245
-258.08351,21,3865.305159
-309.300732,23,3874.355722
-262.523955,16,3882.388439
-262.602639,18,3888.523339
-281.380888,20,3895.656301
-320.411272,16,3901.948998
-283.011217,12,3907.088744
-311.482883,16,3913.375199
-250.175391,19,3920.975386
-287.721998,15,3928.162352
-238.397694,22,3936.31329
-293.503732,18,3943.084541
-262.661501,17,3951.901329
-172.05217,11,3957.6982
-313.831541,19,3963.93091
-228.453869,19,3970.544954
-361.687759,18,3976.671553
-284.016855,15,3981.536918
-259.924628,14,3986.695076
-251.073926,20,3993.208731
-262.212345,15,3998.991029
-276.952242,15,4005.326533
-259.058626,16,4013.422122
-280.359794,15,4019.750597
-299.120298,16,4025.54908
-232.819262,18,4032.745809
-163.597874,14,4037.398282
-245.030047,19,4044.509615
-262.067975,15,4049.486404
-220.431375,16,4055.523135
-235.374838,15,4060.38416
-240.436458,18,4066.981347
-283.782272,10,4070.394405
-282.96835,17,4076.445884
-299.96349,22,4084.171282
-319.364956,18,4091.332512
-324.330283,15,4097.795805
-260.941339,21,4104.588446
-315.409175,16,4111.34876
-291.991787,18,4118.338712
-238.700485,18,4125.080479
-287.451854,20,4131.608449
-266.316681,18,4137.887781
-293.157091,17,4144.723212
-200.030649,20,4152.25918
-243.974099,12,4157.605754
-209.068162,21,4166.119686
-178.518474,13,4170.676256
-260.125857,14,4177.463988
-180.437959,9,4181.908756
-270.781466,17,4187.357589
-315.231747,20,4194.745676
-271.26033,18,4203.258532
-289.771452,16,4208.874382
-251.494171,13,4213.201238
-397.98719,20,4220.935469
-305.433329,12,4225.672331
-423.931691,20,4233.009553
-297.115296,19,4240.217499
-286.254494,17,4246.229669
-278.896693,11,4251.810741
-223.098467,15,4257.42595
-317.199161,18,4263.978345
-222.176665,22,4273.583546
-317.039073,18,4279.881353
-296.537068,18,4289.137124
-172.559426,18,4294.992324
-227.407442,17,4301.982171
-304.512081,18,4307.860296
-238.553515,17,4313.697605
-218.155026,21,4321.879244
-213.87889,17,4327.625014
-310.218915,17,4334.339189
-310.267919,18,4341.978895
-315.847734,20,4348.798579
-289.070111,14,4353.746511
-259.487836,17,4359.594877
-237.801955,16,4364.934434
-341.672741,12,4368.898618
-316.587859,16,4376.16542
-252.821158,15,4381.033204
-327.979382,17,4388.315454
-206.609864,20,4395.172268
-199.465267,19,4402.697071
-309.37007,20,4409.621901
-268.958887,21,4417.796261
-321.802668,13,4421.971315
-225.901908,18,4428.89706
-275.680795,17,4437.15467
-296.048755,20,4445.336977
-297.941923,16,4452.647565
-361.26595,14,4458.933969
-298.087385,16,4464.859308
-417.863889,19,4472.257593
-256.23569,10,4475.888757
-280.573921,14,4481.575249
-390.511195,21,4489.472572
-320.867037,19,4496.460067
-384.794977,18,4503.735448
-195.599183,21,4511.372826
-269.756482,17,4519.856992
-336.544,16,4526.435848
-244.066746,11,4531.078756
-276.40571,18,4538.564974
-286.187264,20,4547.204166
-230.72108,11,4550.977913
-265.559212,15,4556.132042
-297.378699,16,4561.900146
-253.927833,19,4568.715443
-264.527109,12,4575.437665
-241.364116,17,4581.54566
-297.795588,19,4588.174647
-225.396074,16,4595.031318
-267.493102,18,4602.420015
-364.475391,20,4610.43526
-167.871134,19,4616.959747
-280.066329,16,4624.460702
-223.04652,17,4630.199327
-284.178319,22,4638.480168
-277.433108,15,4643.954966
-266.496494,17,4649.730746
-251.097452,19,4658.07689
-314.222517,22,4665.554624
-304.573832,16,4670.53113
-256.258324,17,4676.886258
-266.730272,21,4685.584501
-364.530219,14,4692.107565
-233.701362,18,4698.342705
-272.207817,17,4704.085871
-297.351957,19,4710.83951
-334.988558,9,4715.588111
-267.280929,15,4721.127398
-332.541544,16,4726.325822
-264.27834,17,4737.004865
-299.064561,19,4743.385477
-160.91569,16,4750.586085
-265.353812,14,4755.588753
-284.638145,18,4761.901574
-336.655638,19,4771.36583
-222.366095,20,4779.057168
-251.958742,16,4785.758531
-220.884566,20,4792.582413
-206.87511,16,4798.130932
-263.539071,16,4805.435157
-261.706567,16,4811.130645
-261.950545,11,4816.85755
-258.463545,17,4822.659543
-205.937591,18,4828.723569
-254.945401,18,4834.6502
-227.473994,22,4842.236537
-278.578408,17,4848.118716
-277.909584,16,4854.665593
-227.351417,18,4861.302197
-274.004648,20,4868.34022
-258.738107,20,4875.762788
-329.817163,16,4881.560108
-315.632728,11,4886.294274
-272.560544,19,4893.947291
-235.109441,17,4900.510483
-353.725533,12,4905.208278
-333.412937,17,4913.479465
-243.911196,16,4920.591842
-208.092931,16,4926.192656
-395.589581,18,4934.246219
-251.017815,14,4939.352205
-226.965689,22,4947.016982
-256.436609,16,4953.534322
-233.884555,18,4960.320379
-340.404748,16,4965.788461
-281.123781,19,4973.823364
-251.697755,14,4979.214943
-347.808208,13,4983.640558
-291.063368,14,4988.49615
-147.883689,15,4993.604957
-306.514611,18,5001.315809
-289.671759,12,5006.299875
-287.666523,16,5013.323666
-271.234953,19,5019.635993
-238.923477,14,5024.979468
-257.535977,18,5031.877336
-266.89834,16,5037.681026
-338.253163,18,5045.117832
-245.323281,14,5049.977943
-304.894703,22,5057.667183
-264.07565,17,5064.164704
-312.196845,17,5070.447124
-243.641725,18,5076.353035
-253.101096,17,5082.933163
-259.36074,11,5087.724162
-207.35985,17,5096.245196
-252.789016,17,5103.901561
-159.448553,13,5108.701744
-246.220238,18,5115.292735
-311.49299,19,5121.825915
-245.594992,21,5132.906083
-294.112164,16,5139.592843
-298.114264,15,5145.056866
-264.668889,17,5151.316173
-263.223857,14,5158.37762
-244.732546,19,5165.326301
-269.40347,15,5171.46293
-219.016087,21,5178.949365
-255.417232,19,5186.541693
-195.462339,20,5194.621171
-315.534574,18,5201.061746
-290.426978,15,5205.885992
-259.730174,19,5212.118054
-254.737217,14,5219.198014
-226.895407,16,5224.785395
-250.903958,18,5231.437307
-285.08471,12,5235.857581
-253.845034,20,5244.855042
-193.377124,20,5252.240202
-258.827741,15,5258.011299
-188.438526,15,5264.075271
-267.541664,16,5270.325159
-312.501282,17,5276.243726
-243.491363,18,5283.359441
-289.663635,17,5289.802208
-230.236357,18,5295.925978
-261.000596,17,5302.283165
-266.316608,15,5307.265764
-298.465895,17,5313.912329
-296.185804,18,5320.320096
-312.342955,20,5329.649875
-234.442911,17,5336.343327
-276.902982,14,5342.515595
-314.21015,20,5349.326317
-382.978655,16,5355.296692
-212.706418,17,5362.334225
-237.281886,18,5370.84731
-131.265088,11,5374.361125
-260.67441,19,5381.477054
-324.207376,19,5388.006949
-252.729213,17,5394.47331
-248.040235,21,5401.912723
-237.558047,17,5407.752189
-288.552071,17,5413.827864
-240.397695,17,5420.206157
-219.833996,19,5426.305093
-285.506857,16,5432.559408
-292.250789,14,5437.271302
-329.600577,20,5446.56067
-263.086015,19,5453.501126
-259.713126,18,5461.697781
-267.546097,15,5466.720026
-248.532951,18,5472.948687
-272.607606,16,5479.211239
-236.822789,16,5485.46241
-276.966138,20,5495.167984
-284.487954,15,5500.864924
-269.992779,15,5505.890455
-343.572187,15,5510.614841
-257.000343,21,5517.338526
-284.087662,20,5524.464211
-320.398435,17,5531.374274
-227.262887,19,5538.181033
-266.856791,11,5541.838584
-227.851087,21,5549.663607
-254.735438,19,5559.469062
-304.044418,17,5566.454029
-181.251784,18,5574.648386
-174.913905,13,5580.55709
-289.969575,19,5589.390233
-244.517656,13,5595.682316
-433.531907,20,5603.507905
-232.604157,18,5609.531309
-361.317255,18,5616.748035
-236.177612,17,5622.519888
-270.039738,12,5628.33161
-279.884905,18,5634.551942
-308.513876,15,5640.131573
-251.735606,14,5645.04506
-269.114687,10,5648.90171
-226.277413,18,5656.611267
-288.260612,14,5663.025023
-261.984783,21,5670.468088
-235.519573,16,5676.141332
-253.741473,17,5683.262193
-275.183282,14,5687.938451
-277.776755,17,5696.253028
-198.385995,16,5701.635594
-354.738673,20,5709.00863
-261.411349,21,5717.144778
-248.207021,22,5727.856085
-256.862986,21,5735.047765
-310.207528,16,5741.753489
-302.12856,15,5747.542387
-251.646115,15,5753.475349
-292.169403,19,5759.893175
-263.142215,16,5765.645766
-246.620914,16,5772.159175
-253.246704,20,5778.786122
-343.064111,23,5787.434974
-297.298284,22,5796.901023
-330.311466,17,5805.426368
-298.807933,18,5813.589119
-316.645472,18,5820.000946
-267.948239,10,5824.030367
-264.912553,24,5833.323585
-279.353166,13,5839.629163
-371.56891,22,5849.112308
-313.088642,14,5856.066976
-245.674822,18,5862.80404
-235.884998,20,5870.700156
-285.030344,14,5875.493189
-250.962589,18,5881.928797
-176.970581,12,5885.716508
-258.886282,18,5891.786349
-245.822475,14,5897.35294
-251.673937,10,5900.472791
-265.616609,20,5908.312567
-316.534339,17,5916.315782
-252.104425,10,5921.484378
-154.798901,15,5926.421959
-277.669896,14,5932.483242
-239.913504,22,5940.130647
-356.5838,15,5945.098056
-220.291496,18,5952.991707
-241.925204,20,5962.755588
-253.678022,16,5968.529411
-261.287866,18,5975.134622
-314.596602,16,5982.006099
-358.875017,17,5987.737937
-274.51015,14,5993.702388
-297.452525,15,6000.166595
-310.654315,15,6005.681751
-274.13786,14,6010.256715
-256.615618,19,6017.205492
-280.500194,17,6023.975796
-223.214457,17,6029.468024
-355.834272,19,6036.680207
-297.398778,13,6040.90995
-336.614997,16,6046.849293
-330.055449,20,6054.44583
-242.767758,19,6061.643723
-334.015383,19,6068.426589
-272.901043,12,6073.786409
-255.927097,10,6078.037914
-296.850882,15,6085.492651
-292.554316,18,6093.231885
-254.539337,22,6101.195416
-296.259228,13,6106.00677
-284.453419,18,6112.467374
-295.156659,22,6119.450632
-174.502937,21,6126.486588
-299.14309,21,6134.700683
-326.183231,15,6141.894427
-247.466338,21,6150.025082
-293.62683,15,6155.215787
-327.940094,15,6161.117372
-283.320057,22,6168.890031
-236.956932,18,6175.196574
-241.165472,18,6184.843536
-242.333664,22,6192.177673
-247.383237,22,6200.884627
-365.188743,16,6207.105382
-210.744111,19,6214.238262
-141.697435,14,6219.02614
-281.959946,10,6222.358525
-292.580963,25,6233.633137
-370.389317,16,6239.269452
-233.141689,17,6246.669809
-307.296384,15,6252.974756
-341.21936,19,6259.358707
-259.241363,19,6266.549339
-370.952692,15,6271.882941
-334.123204,20,6280.609869
-331.397854,20,6288.0325
-258.223597,14,6294.135566
-224.230126,21,6302.635401
-231.589437,19,6309.542692
-273.19145,19,6316.894896
-261.371409,21,6325.732953
-258.366486,14,6331.123908
-249.518326,16,6338.682353
-230.201706,23,6346.526097
-392.594997,17,6352.547988
-230.336635,15,6358.048505
-206.932505,19,6366.914195
-274.157944,18,6372.869477
-191.513722,22,6383.138708
-277.345697,13,6453.990508
-282.807847,19,6463.477523
-245.226619,15,6468.960984
-264.405988,19,6475.962379
-330.280806,21,6483.588788
-220.640415,20,6491.782271
-252.429112,13,6496.536937
-285.604737,17,6502.756549
-286.029087,21,6509.518213
-271.539939,18,6517.624673
-248.377069,19,6524.567885
-283.764522,15,6529.546047
-280.18665,17,6534.946118
-230.57313,16,6540.773883
-247.985016,19,6548.739327
-279.140259,17,6556.126552
-215.011105,18,6562.095934
-334.671826,19,6568.480142
-231.658737,19,6575.040911
-309.488782,15,6580.213539
-373.634931,20,6588.396823
-222.174463,15,6594.375814
-218.261509,10,6599.620997
-271.232115,14,6604.51198
-304.894607,18,6610.818923
-245.281326,15,6616.874507
-267.975097,18,6623.3112
-199.167235,22,6631.43543
-227.259647,16,6638.56664
-350.894995,22,6646.392281
-294.628364,20,6654.008685
-237.340846,15,6659.922064
-366.092359,24,6668.554445
