#{"t_start": 1776774591.3902214, "env_id": "None"}
r,l,t
-330.973377,20,14714.63877
-249.343483,12,14720.247513
-244.979006,14,14724.689177
-270.147871,21,14731.924146
-256.960238,15,14738.245636
-219.6033,18,14744.567009
-244.491413,19,14751.918995
-231.832818,19,14758.920189
-346.463225,19,14767.783879
-194.010212,18,14776.1267
-260.271738,14,14781.30227
-232.017425,17,14787.681491
-190.762903,17,14793.963574
-233.696414,19,14800.536351
-280.740665,14,14808.566194
-337.891782,21,14820.459982
-239.38087,18,14826.300759
-283.772065,18,14833.950125
-154.957265,11,14838.050853
-286.081039,18,14844.836384
-161.773057,16,14850.539026
-271.088826,19,14857.139466
-270.954367,20,14864.441952
-233.613211,18,14871.225701
-171.617895,19,14877.423769
-252.742693,22,14887.202264
-256.222955,19,14893.662248
-164.905033,20,14900.737279
-259.723163,15,14906.787089
-207.947612,20,14913.65041
-259.82701,20,14920.982702
-279.824374,20,14928.35813
-200.024696,21,14937.543496
-202.32639,22,14947.02383
-285.295818,16,14952.729679
-227.415115,14,14959.139572
-233.932154,21,14966.684191
-251.944374,15,14973.022646
-332.128672,23,14980.830748
-208.072027,24,14989.006475
-342.670159,16,14996.01594
-283.443177,22,15004.29882
-296.936351,16,15009.483589
-171.421672,11,15013.690984
-249.913409,15,15019.414801
-255.245262,20,15027.352999
-236.803665,22,15036.881639
-254.026345,18,15045.280805
-347.792974,19,15052.551135
-292.056525,15,15059.082906
-168.088222,7,15062.187048
-229.581352,14,15068.444237
-189.511292,16,15076.510079
-313.107706,17,15084.270597
-331.222881,18,15090.260885
-246.494385,17,15096.534302
-268.451798,15,15103.273743
-230.710474,17,15109.318666
-279.817546,21,15118.466676
-293.620861,12,15122.540389
-243.517962,17,15128.606648
-216.883902,10,15133.195353
-286.784236,18,15140.443112
-231.615195,20,15148.969927
-165.725808,11,15153.278722
-383.192275,23,15162.031868
-273.322445,13,15166.900605
-291.331214,16,15173.453338
-222.272401,22,15182.83923
-262.438969,18,15190.545677
-272.404295,19,15198.605208
-266.054055,16,15203.976692
-267.558437,18,15210.701297
-278.907291,13,15215.75458
-197.249117,18,15222.710578
-214.318777,18,15230.100075
-287.552456,24,15237.994403
-244.783174,17,15244.223244
-278.001596,20,15252.44104
-250.943965,19,15259.786522
-243.667129,20,15266.834241
-158.144336,12,15271.368081
-167.155001,14,15276.109865
-298.322192,19,15282.675764
-274.063132,17,15288.961205
-241.844898,12,15294.976512
-232.839698,14,15301.73892
-163.078781,19,15308.90905
-217.836441,18,15315.608145
-229.309972,18,15321.926548
-393.217621,19,15328.807141
-248.672064,23,15337.68832
-290.166639,16,15345.189517
-154.179668,17,15351.845913
-144.643374,17,15357.613831
-296.946652,15,15362.920387
-247.289406,15,15368.551784
-283.413829,21,15376.258285
-335.091104,14,15382.882869
-266.619604,14,15388.635127
-273.875264,19,15395.171942
-226.518344,22,15403.092879
-300.512067,14,15408.365105
-228.884374,17,15414.945875
-284.91755,20,15425.318365
-143.342929,12,15430.166775
-272.120193,18,15436.774759
-312.561595,18,15443.277068
-245.674987,18,15450.539496
-278.581608,19,15457.047058
-212.1541,21,15464.949411
-272.912576,18,15471.188246
-260.023928,15,15477.113997
-288.74033,17,15483.36246
-304.688401,17,15490.885737
-333.197343,13,15497.427592
-157.13798,23,15505.271378
-233.952344,19,15513.011429
-290.231392,16,15519.373223
-257.917972,20,15527.795529
-253.219131,17,15537.029268
-246.402149,18,15544.979332
-227.091372,15,15550.989338
-228.291712,15,15556.430181
-324.514534,17,15562.982131
-320.662141,15,15570.245294
-218.12684,16,15578.060644
-236.129227,21,15585.569345
-273.665999,17,15591.617239
-269.836024,19,15598.309225
-308.551774,17,15604.093867
-290.57509,16,15610.679294
-264.103103,18,15620.436064
-137.587677,13,15625.864052
-269.646162,17,15631.630071
-313.571909,16,15637.102764
-261.05275,22,15646.306465
-199.120337,20,15654.048879
-244.670228,20,15663.150202
-227.570099,20,15669.735224
-342.315991,16,15675.159143
-253.901178,16,15680.793937
-233.791904,17,15688.33231
-194.320038,14,15693.287272
-227.652268,16,15698.819483
-215.57875,17,15705.053786
-267.4953,18,15711.838773
-262.794457,17,15718.744653
-230.634162,24,15726.942501
-251.027833,20,15734.705311
-169.596011,12,15739.028167
-279.929775,23,15748.864794
-269.342909,13,15753.295946
-195.202329,19,15760.885876
-226.302595,20,15768.166447
-190.252415,18,15774.622518
-287.353995,14,15781.361908
-138.397517,21,15788.743063
-274.504714,17,15796.29653
-276.882406,19,15803.286455
-272.444289,21,15812.786328
-257.312246,20,15819.723676
-260.041699,13,15826.755065
-311.306551,18,15833.572901
-177.714403,22,15841.792848
-229.969519,17,15848.408807
-310.15627,14,15853.356255
-211.907082,20,15860.540501
-300.595317,25,15869.987294
-272.366804,10,15875.649605
-212.157736,17,15882.272371
-218.693195,18,15888.718864
-193.946496,14,15893.418492
-199.222868,20,15900.868742
-249.826262,18,15908.094924
-258.136095,15,15913.948846
-213.062284,23,15922.492996
-244.40333,19,15930.167813
-256.488817,17,15936.038286
-348.116753,13,15941.061207
-228.518708,19,15948.138678
-266.371779,15,15953.30316
-319.378888,15,15959.396087
-226.865308,21,15966.724098
-296.452172,21,15975.385048
-152.54285,15,15981.247951
-289.110546,19,15987.624026
-228.608666,21,15995.748695
-227.360612,17,16002.223188
-306.084536,14,16006.973709
-261.892384,19,16013.267826
-196.044872,19,16019.904312
-262.848311,17,16025.908308
-226.788429,19,16032.28804
-307.008358,16,16039.606147
-264.218637,18,16047.016362
-306.999364,18,16053.843169
-283.303751,19,16061.397359
-239.92522,20,16069.067204
-269.066305,19,16075.232411
-213.390268,18,16082.590012
-262.970366,13,16087.606626
-268.399593,21,16096.022514
-272.808232,13,16101.692005
-273.676557,16,16108.781171
-257.672227,16,16114.608592
-166.936203,22,16121.979807
-271.908705,13,16126.420804
-206.150239,21,16134.422307
-233.841507,19,16140.55784
-311.44974,12,16144.970894
-374.751876,19,16152.22052
-252.055787,15,16158.248357
-201.183625,22,16165.589824
-301.37292,12,16171.106215
-250.399098,15,16177.591926
-239.703127,15,16182.965434
-294.898932,16,16189.498195
-335.37388,16,16195.082025
-244.53769,17,16201.186895
-289.624913,22,16209.197038
-247.431187,17,16215.434168
-248.912032,11,16221.443984
-318.355537,19,16227.693998
-201.294239,24,16237.755235
-258.593721,19,16244.766551
-230.647212,20,16252.254744
-277.236241,21,16259.930032
-236.563719,19,16267.52532
-198.191756,21,16277.797709
-313.149173,16,16283.485142
-344.703403,22,16292.733754
-250.334805,17,16298.927433
-284.654915,15,16305.013322
-266.939253,19,16313.175801
-188.746449,25,16323.890294
-251.303879,15,16329.394677
-287.134429,19,16336.882708
-263.075721,18,16344.132124
-183.24828,10,16348.377362
-233.724518,15,16355.068209
-272.461348,18,16364.688633
-207.156468,16,16371.263241
-264.584452,19,16377.764903
-170.169586,18,16384.833284
-197.052564,19,16391.564527
-254.708236,17,16473.461161
-199.140308,17,16479.810119
-251.836964,15,16485.397074
-266.860957,20,16492.129593
-285.954337,17,16499.896788
-169.845769,19,16507.819112
-205.163264,18,16514.756787
-204.232105,22,16523.027337
-219.84833,15,16528.272405
-265.43894,17,16535.115507
-193.813719,19,16542.668182
-281.066874,18,16548.644653
-249.614145,21,16556.330279
-246.204918,15,16562.8098
-443.018918,18,16568.829118
-317.488512,11,16572.835253
-254.13278,17,16580.076216
-151.514446,15,16585.924101
-229.633124,20,16593.370588
-228.314165,16,16599.214226
-296.778647,19,16605.946163
-289.557973,19,16613.701147
-268.773913,15,16621.422253
-246.835987,15,16628.031122
-289.197665,10,16632.259437
-249.450953,22,16641.55372
-275.527404,12,16645.5786
-269.609537,13,16650.034137
-210.699025,21,16656.858646
-355.960882,20,16664.812222
-272.803293,16,16672.420731
-252.865114,15,16677.720462
-203.413705,18,16683.989346
-360.883966,19,16690.98956
-222.541659,16,16696.669319
-236.747993,18,16702.700503
-260.437801,17,16709.469992
-276.233629,12,16716.15876
-281.395193,19,16723.946143
-278.28056,18,16730.491527
-221.092179,18,16737.525201
-240.375324,15,16743.758705
-228.968406,19,16752.765263
-216.092523,20,16760.090214
-279.841794,20,16768.482224
-223.898273,23,16777.728345
-300.103843,18,16785.282188
-252.850197,17,16793.131901
-330.944143,22,16800.978139
-262.867755,17,16806.91898
-285.213132,21,16814.034827
-275.011347,16,16819.658818
-287.757293,19,16826.287136
-283.855446,17,16834.372993
-291.806086,19,16840.74464
-285.140336,21,16848.242507
-270.16935,17,16854.893337
-142.427613,16,16861.559357
-269.393749,15,16866.977257
-222.940925,22,16875.784965
-309.516882,15,16881.525946
-285.173207,12,16886.762368
-185.330302,19,16894.621433
-259.754779,14,16899.313738
-259.989356,13,16904.287447
-254.65384,11,16910.656562
-264.947156,15,16917.402776
-164.473155,11,16921.770922
-269.163186,22,16930.1133
-212.206616,23,16937.825873
-261.617732,24,16946.208482
-261.217087,14,16951.136135
-220.812271,19,16958.615052
-238.965287,22,16965.977403
-306.921076,19,16972.794832
-275.368218,15,16978.665462
-312.286573,21,16985.689503
-265.028269,20,16993.309546
-275.081313,14,16999.300151
-334.202953,17,17004.987426
-415.259751,16,17010.490901
-241.142373,19,17018.281853
-192.695116,19,17025.155186
-238.501007,19,17031.525908
-223.17631,22,17038.982678
-271.069299,16,17044.024301
-291.920689,23,17053.658664
-259.487942,18,17061.456999
-297.195396,15,17066.503379
-244.081055,17,17072.090523
-275.868067,16,17078.090545
-280.927292,17,17084.44719
-288.436289,15,17089.328445
-179.662703,20,17096.682415
-237.549541,18,17105.588933
-234.336259,18,17112.493419
-195.388877,19,17122.091571
-270.238541,10,17126.806363
-333.790992,16,17132.815716
-288.062533,10,17136.631555
-310.710172,20,17143.685157
-231.974919,17,17149.439506
-272.333527,14,17154.451955
-260.105348,13,17159.01968
-195.745432,17,17165.153637
-255.790302,16,17171.750884
-232.836387,19,17178.132156
-266.26714,15,17183.233041
-306.390132,14,17188.167868
-224.696025,16,17193.940119
-299.225793,13,17199.740476
-258.092367,16,17205.799272
-290.535902,19,17213.924468
-269.550286,20,17221.060602
-261.576585,20,17228.922858
-230.932404,20,17235.400485
-177.169062,21,17242.783008
-260.628521,16,17248.046635
-286.793252,22,17256.431303
-221.67969,14,17260.745582
-230.614524,16,17267.32904
-245.614263,17,17274.18048
-279.259564,11,17279.855988
-257.453046,18,17286.056407
-255.945311,15,17294.141475
-234.238105,19,17301.688295
-313.373608,21,17308.69085
-182.341007,17,17314.998722
-232.32826,15,17321.678657
-265.508909,16,17327.206986
-229.086466,18,17333.638126
-162.947268,20,17341.545133
-292.988212,15,17346.454909
-250.763172,23,17354.505687
-315.965972,15,17359.96838
-278.48437,20,17367.282503
-175.163743,22,17375.103623
-319.354939,20,17382.648444
-287.111858,15,17387.248994
-335.799828,23,17394.76016
-191.879966,21,17401.910521
-268.47806,13,17407.872506
-244.945818,18,17414.83104
-345.659842,12,17421.077729
-260.199399,18,17429.349741
-284.452052,17,17437.93547
-165.46611,17,17443.591296
-209.866964,19,17450.181066
-249.792622,20,17456.908806
-211.384003,23,17465.722271
-262.175312,12,17469.428497
-256.991379,17,17476.296052
-198.702528,20,17482.62508
-352.956949,20,17490.613679
-311.896083,16,17495.985036
-250.8324,16,17503.312396
-217.74546,19,17509.963416
-151.941597,11,17514.084791
-287.352431,19,17523.897658
-175.63979,18,17532.88184
-283.143086,21,17540.791432
-288.01332,16,17546.374213
-125.870159,10,17550.588459
-285.878427,18,17557.758611
-312.192496,19,17564.790216
-265.281997,18,17571.198624
-276.721454,14,17576.70182
-244.31657,16,17585.067157
-265.381814,16,17591.562716
-314.060418,15,17598.190408
-230.0489,19,17606.409052
-273.730989,13,17610.793238
-213.088319,20,17620.08697
-298.268199,17,17626.420629
-266.199715,14,17632.898634
-349.621003,13,17638.223741
-250.84536,22,17647.33202
-228.601485,17,17654.717217
-207.457926,19,17663.187557
-221.659914,24,17671.621309
-231.252337,20,17678.673141
-263.299201,23,17686.837452
-246.164241,22,17693.8682
-220.461573,19,17700.361836
-257.777091,18,17706.62729
-226.81411,19,17715.256656
-211.920819,24,17724.700529
-202.141351,19,17731.508431
-265.276271,18,17738.259791
-245.653747,16,17744.103688
-283.951343,19,17750.898245
-262.238466,18,17756.773176
-211.288132,20,17764.87887
-258.714489,22,17773.344243
-267.981636,21,17782.169849
-262.539016,18,17790.849477
-273.674008,15,17799.187841
-255.62946,16,17805.681407
-215.051869,18,17814.935239
-267.952423,17,17822.781857
-302.02628,19,17830.64448
-333.395849,17,17836.792063
-276.806531,13,17841.61737
-117.830866,17,17848.647887
-266.034548,23,17858.827381
-242.764217,19,17866.424173
-318.233319,16,17871.824216
-255.347927,19,17879.556039
-264.394987,20,17889.087317
-244.320139,17,17896.493696
-343.95628,18,17902.956821
-210.809366,18,17909.748008
-252.985356,13,17914.308263
-357.706329,22,17923.263709
-324.682383,19,17929.980806
-221.834542,20,17937.287577
-229.362325,19,17944.345166
-171.173182,25,17953.680933
-378.014343,16,17960.078871
-268.09819,19,17967.860669
-217.560446,18,17973.748116
-210.511363,22,17982.715173
-228.107246,22,17991.268997
-268.275116,15,17997.316968
-192.881843,21,18004.428083
-294.378472,15,18010.708725
-232.110906,18,18016.955522
-278.848767,19,18023.691584
-301.708225,19,18031.391353
-214.478834,11,18034.989332
-312.209217,20,18043.721013
-251.541521,18,18050.489905
-243.645036,23,18060.025756
-246.301617,15,18065.809911
-230.195066,14,18071.093391
-264.725863,14,18076.564833
-343.230287,16,18082.540909
-215.292011,21,18090.522216
-272.539787,15,18097.551109
-195.125465,20,18104.47128
-232.738541,17,18110.628429
-246.956534,19,18118.589126
-278.642292,14,18127.756706
-168.296933,14,18133.230138
-334.559292,20,18140.839432
-283.56017,11,18144.866601
-229.098155,27,18155.035993
-124.603671,20,18162.202983
-234.054346,21,18169.305272
-276.849985,13,18174.711783
-365.866388,15,18180.407765
-246.059041,14,18185.962406
-223.775984,19,18194.69341
-222.997249,17,18202.055563
-275.491982,18,18210.080158
-237.670533,21,18218.766392
-279.92231,19,18226.24461
-383.030267,19,18232.679566
-190.125825,19,18239.812225
-258.541703,18,18245.9801
-255.769372,12,18250.379936
-224.75577,19,18259.459587
-346.69307,22,18269.722578
-215.128866,18,18276.610002
-213.709528,16,18282.515851
-239.984604,17,18288.424899
-344.332616,12,18292.865372
-220.549212,20,18300.041548
-315.897615,17,18305.844196
-323.437955,16,18311.61193
-194.278256,22,18318.985965
-170.149108,25,18328.218071
-244.852626,18,18335.436128
-245.584769,14,18340.271001
-332.591764,16,18346.994347
-369.36388,18,18353.519669
-193.884653,11,18357.584403
-274.785796,20,18366.022611
-285.905308,19,18373.690149
-142.726977,14,18379.801171
-246.60212,17,18386.595684
-222.523022,17,18392.571879
-308.792808,20,18400.436377
-346.764402,19,18407.896868
-205.58063,18,18414.481471
-277.80701,18,18420.606857
-311.695252,16,18427.039737
-263.636852,19,18433.407994
-265.188079,22,18440.834405
-261.648709,17,18448.47237
-238.160978,19,18454.911704
-388.13408,20,18462.120833
-199.521773,23,18470.402864
-241.256449,20,18477.560662
-219.393144,20,18485.011438
-216.095735,20,18492.112621
-218.567983,23,18500.299663
-206.681318,8,18503.51488
-130.427503,9,18506.837389
-185.52973,19,18513.971794
-214.245926,22,18522.246302
-311.820455,16,18527.637779
-278.347957,18,18534.28845
-368.290747,16,18539.429241
-248.47262,14,18545.972742
-241.597575,21,18554.309558
-321.589055,20,18561.02896
-246.683833,24,18569.092314
-290.508502,18,18575.884367
-248.082065,13,18580.340147
-232.458676,15,18586.696107
-207.542437,19,18593.218695
-248.357919,14,18598.475636
-196.1647,18,18604.814803
-192.407583,23,18612.968201
-276.891227,17,18618.611073
-216.994887,17,18625.211509
-262.195423,24,18633.51833
-177.526149,14,18638.803763
-248.645655,20,18646.217416
-190.526253,18,18652.593859
-246.034158,16,18659.67334
-283.933679,13,18665.569612
-231.44212,11,18669.34629
-284.271724,16,18674.773492
-248.716937,24,18683.505929
-200.307878,19,18690.621743
-245.237977,15,18695.759648
-271.538618,20,18702.40147
-205.039894,20,18710.077337
-182.71162,16,18716.098368
-255.79798,13,18721.345565
-249.914873,20,18729.394731
-279.73035,16,18735.29368
-297.044623,20,18743.389122
-308.33009,21,18750.887559
-197.970436,24,18758.858771
-222.690827,18,18766.11913
-248.643398,18,18772.793399
-233.70868,15,18778.249714
-275.421947,20,18785.410283
-254.811082,22,18794.051856
-151.703888,15,18800.129857
-250.570293,17,18806.452193
-203.518129,13,18812.490273
-259.081916,14,18817.722691
-120.688803,11,18822.695727
-238.261625,16,18829.078537
-233.337735,14,18833.940796
-257.119708,20,18841.229301
-273.970337,18,18847.708937
-233.161548,20,18856.176257
-256.121349,18,18862.834379
-273.932136,14,18869.00603
-258.121619,17,18875.935607
-161.366655,12,18881.360791
-205.755253,16,18887.569886
-295.735995,17,18894.067311
-207.471261,22,18902.114879
-240.869292,17,18908.105651
-199.980002,20,18915.288524
-196.352832,17,18920.781944
-245.809309,15,18925.733683
-202.271164,22,18934.055716
-263.721923,19,18941.485826
-256.197244,17,18947.245494
-265.070348,17,18953.244687
-257.847912,19,18960.840434
-260.908403,18,18967.519334
-267.062485,14,18972.8322
-293.708672,19,18979.492813
-284.759518,11,18984.006285
-132.192801,19,18991.575973
-292.8817,15,18997.529236
-168.456964,13,19003.432826
-283.90903,24,19011.6709
-273.322681,17,19019.025537
-264.153685,19,19026.618348
-203.955245,23,19035.092451
-169.256095,13,19039.550765
-288.561703,15,19045.063992
-273.288832,21,19051.576794
-285.359573,11,19056.04493
-128.53707,16,19061.95869
-218.085715,19,19068.262199
-137.875238,14,19074.185285
-249.938121,15,19079.590761
-208.901658,18,19085.300782
-204.885305,26,19094.639547
-242.924024,16,19099.936594
-260.90557,18,19106.951617
-125.983516,16,19112.468929
-205.854411,20,19119.153018
-281.049004,18,19125.850883
-244.597891,18,19133.935034
-314.115188,11,19137.684003
-215.656763,19,19145.856185
-230.907623,25,19156.513395
-305.672339,18,19163.896518
-294.630472,25,19172.560794
-239.378709,22,19180.526307
-322.116324,15,19185.551278
-229.475034,16,19192.15136
-267.017188,17,19198.732083
-235.372817,20,19205.382092
-233.890539,24,19213.593772
-289.827679,17,19219.433892
-259.256897,19,19225.518498
-161.964482,15,19230.619402
-229.531546,15,19237.294752
-218.594123,18,19243.45189
-297.272446,16,19249.214099
-302.034956,18,19257.606302
-199.601606,13,19262.744108
-194.6874,17,19268.419053
-162.81094,14,19273.654963
-216.671142,16,19280.865799
-270.749957,16,19287.954259
-241.619342,18,19294.905316
-214.634196,21,19303.36631
-232.427006,20,19312.356601
-262.589701,16,19318.462646
-210.140248,19,19325.498682
-279.838506,21,19333.566416
-230.279324,17,19339.3973
-189.107599,17,19345.94347
-240.327116,17,19353.00943
-216.196176,22,19360.525676
-214.850952,13,19365.065476
-199.815577,18,19371.453586
-231.394228,15,19377.381341
-427.173009,14,19383.195676
-298.130563,21,19394.096344
-262.652928,17,19400.24087
-214.682178,20,19407.265022
-186.933489,12,19412.087454
-278.710358,17,19417.925509
-261.325961,17,19426.543222
-256.603293,19,19433.681176
-188.032469,22,19441.661679
-308.668473,20,19449.419766
-237.812848,21,19457.05669
-195.445739,20,19464.23457
-217.51568,22,19471.383373
-159.958239,22,19478.569335
-271.871325,20,19485.293499
-267.827372,19,19492.668488
-254.752309,15,19498.19768
-313.302375,15,19504.033122
-322.355638,10,19508.436387
-287.195137,20,19515.187359
-262.289837,22,19522.956341
-284.904988,23,19532.403243
-287.868033,20,19542.662487
-250.909178,17,19549.403802
-316.725836,19,19555.658383
-256.830084,20,19562.980026
-250.905695,14,19568.630125
-290.497868,16,19576.7563
-262.90021,23,19586.020102
-326.902706,19,19593.785177
-235.848939,18,19600.439568
-331.775511,16,19606.298527
-249.340674,18,19613.42749
-251.95205,19,19620.116231
-289.01521,13,19624.526096
-284.650888,18,19630.581658
-283.601058,14,19636.893158
-228.856349,15,19642.692235
-314.432903,13,19647.945931
-221.696352,16,19654.883983
-249.247075,19,19662.671219
-275.555006,20,19745.097986
-272.909573,16,19753.256669
-255.772037,24,19762.390334
-190.777091,17,19768.391581
-220.354575,18,19775.057266
-256.839055,14,19780.77562
-320.041242,19,19788.043473
-266.085512,20,19795.971568
-218.896522,17,19802.335666
-250.232247,12,19807.399161
-242.23506,17,19815.706371
-222.632406,16,19821.97718
-263.356171,17,19828.54225
-201.360783,20,19836.426052
-241.075631,20,19843.029509
-240.85832,15,19848.221328
-223.821796,17,19855.374255
-274.638689,21,19862.763981
-313.064647,17,19868.621067
-265.842234,15,19874.665501
-189.208131,18,19881.952555
-307.48598,16,19888.574524
-329.187729,17,19894.72892
-296.713531,14,19900.782423
-264.883779,19,19907.608811
-267.196323,18,19915.559507
-364.13701,15,19921.254786
-254.974008,19,19928.592993
-278.584106,12,19935.069905
-279.299842,19,19942.262774
-244.634808,14,19947.519324
-204.003348,24,19957.112162
-194.115599,19,19963.670823
-345.492976,16,19968.756272
-213.816828,17,19974.322182
-253.088597,17,19981.691983
-227.078956,11,19987.013776
-275.149361,20,19995.103157
-223.234299,19,20001.901658
-192.418929,23,20011.011525
-248.525425,22,20019.050239
-205.011716,20,20026.833278
-206.550904,20,20034.810112
-296.486948,16,20040.189896
-195.461445,19,20047.929638
-254.302923,18,20054.723618
-172.397836,17,20060.148378
-288.514867,19,20067.523912
-183.784203,21,20075.356663
-225.798425,15,20081.102606
-225.618591,21,20092.789704
-156.566889,19,20100.392302
-216.126502,23,20110.152065
-322.404596,17,20117.327807
-222.541909,17,20124.230184
-220.488093,23,20136.01358
-200.281241,22,20144.820145
-183.25836,22,20152.810389
-214.72674,18,20159.270832
-284.29133,15,20164.92268
-221.902762,16,20172.316951
-270.53063,19,20179.102913
-300.237775,22,20187.846636
-214.524214,23,20197.332075
-229.542797,23,20205.313725
-280.473838,14,20210.27945
-244.290229,23,20218.510089
-222.232719,21,20225.818176
-238.762979,19,20233.142874
-258.213345,15,20238.78571
-222.422903,17,20245.306397
-194.614105,20,20251.652089
-198.660787,18,20258.608241
-245.994998,15,20263.6216
-188.893775,18,20269.90962
-226.795963,23,20278.16558
-230.721344,19,20284.849845
-262.868166,14,20290.162902
-194.488535,20,20297.408109
-247.071756,16,20303.119988
-278.306818,17,20311.868958
-197.155182,23,20319.449783
-326.864948,9,20324.456109
-145.430537,20,20331.523639
-246.526931,18,20338.546428
-225.712872,21,20345.826447
-285.074378,19,20353.759935
-282.431956,11,20357.781956
-270.35563,20,20365.021368
-245.79259,22,20372.82206
-269.783372,20,20379.937903
-212.001074,16,20386.077353
-283.496388,14,20391.529169
-235.716757,17,20397.466979
-232.293011,21,20404.996075
-266.262455,14,20410.309939
-150.635775,13,20414.913987
-215.153194,22,20423.588481
-267.941321,16,20429.482505
-276.920577,16,20435.163527
-239.865502,18,20443.326105
-239.886575,19,20449.616437
-243.580002,19,20458.109069
-195.434061,18,20465.714488
-233.070952,21,20473.972696
-258.710246,17,20480.683293
-253.091166,20,20487.62164
-306.70755,15,20492.235609
-222.742136,17,20498.585773
-183.243784,20,20505.240604
-193.103842,18,20512.046746
-335.223938,23,20519.743036
-290.647714,18,20526.178989
-226.011898,16,20531.872793
-414.051641,22,20541.174996
-283.199473,19,20548.033683
-216.630066,20,20555.578044
-182.911294,23,20563.950885
-212.918985,19,20571.491994
-128.562267,12,20576.691354
-202.608915,16,20584.114849
-347.23402,20,20591.071408
-252.300059,15,20596.166722
-238.641952,15,20601.713393
-253.301389,20,20608.654125
-285.669359,13,20613.423138
-242.37269,21,20621.162531
-211.329168,18,20627.33121
-201.143391,18,20634.573169
-351.536507,15,20639.782064
-235.788241,17,20645.563551
-252.876206,15,20650.526611
-215.350328,19,20657.277389
-222.510607,16,20663.40291
-267.783481,19,20670.402911
-218.417823,18,20676.530056
-278.52443,14,20682.122922
-275.238492,13,20687.273696
-256.398821,19,20693.826148
-226.56757,16,20700.208797
-203.220738,21,20707.221393
-260.093162,22,20716.470385
-217.580723,22,20723.967037
-219.11232,15,20730.261238
-196.20973,22,20737.553596
-323.646142,16,20743.007252
-231.866994,20,20751.298918
-324.815271,19,20757.686219
-277.495225,20,20764.498965
-229.66658,20,20773.157723
-218.268504,32,20783.649626
-254.931734,21,20790.776716
-245.701196,13,20795.908843
-268.497415,15,20802.236563
-188.089092,15,20808.340405
-278.558867,19,20815.356713
-317.423534,13,20820.233502
-324.671621,12,20825.058312
-260.17475,17,20832.383889
-210.576532,17,20838.025238
-308.771618,15,20843.727357
-157.930837,15,20850.313085
-257.547391,18,20859.530516
-311.532675,21,20866.708347
-263.049146,22,20874.65863
-225.833527,20,20882.731355
-271.858312,19,20889.251255
-243.760343,18,20896.381611
-282.427591,19,20903.51956
-305.727395,17,20909.508363
-232.06186,15,20915.647475
-245.703316,18,20923.770685
-178.607096,19,20932.422973
-228.921104,17,20939.185639
-211.00416,21,20946.832446
-237.774658,19,20953.548546
-376.401762,20,20961.203649
-274.779888,16,20966.716508
-295.082311,15,20972.304805
-243.140769,22,20979.382702
-259.604226,17,20985.414036
-268.992461,21,20995.385603
-234.229311,15,21001.172033
-98.123766,15,21005.918619
-308.5127,18,21013.018113
-316.821146,18,21019.193937
-217.84109,19,21025.69424
-222.082402,20,21032.775726
-294.034058,11,21037.794658
-269.227773,13,21043.252211
-229.925326,22,21050.721403
-330.736934,22,21057.819241
-248.945425,14,21062.915205
-197.756177,26,21072.606249
-205.01428,20,21081.85651
-272.195236,23,21090.10702
-250.021474,17,21095.767106
-183.368346,19,21102.899491
-227.023162,18,21109.139148
-167.220281,21,21116.396416
-255.179359,23,21125.659306
-232.800678,21,21133.140524
-268.883256,17,21139.806173
-317.438098,18,21147.568381
-231.383541,19,21155.239264
-250.393587,19,21162.394648
-286.918453,14,21167.310644
-160.554435,17,21173.307112
-261.018428,19,21179.853974
-200.439065,22,21187.539955
-149.580743,12,21191.019196
-215.121775,21,21200.276035
-114.972195,22,21207.466746
-215.339082,15,21213.93378
-271.047332,17,21220.466698
-132.29144,17,21226.509471
-324.813585,20,21232.844754
-199.48897,18,21239.690884
-256.049342,18,21246.164986
-328.548152,17,21253.847453
-294.222976,18,21260.046287
-246.390172,17,21266.622188
-219.497327,23,21274.551892
-276.384859,15,21280.130933
-242.451946,19,21286.17321
-213.679812,20,21294.378234
-319.403441,19,21300.888981
-246.750953,18,21307.58812
-219.938387,23,21316.652869
-231.586721,14,21321.336485
-264.278182,15,21326.557072
-228.928598,20,21334.559194
-264.197927,15,21339.881121
-285.444306,20,21346.517594
-194.823052,20,21354.332943
-168.927333,13,21358.843649
-293.74663,19,21365.169847
-233.085956,19,21373.302167
-203.257781,21,21381.584512
-280.166052,13,21386.819387
-225.631221,22,21395.350345
-268.823914,21,21402.58988
-225.44859,19,21409.092139
-259.936445,17,21416.3166
-296.823873,14,21421.257269
-291.716698,19,21427.990313
-233.272725,21,21435.661442
-293.650586,17,21441.524654
-225.924327,17,21449.912025
-279.615609,22,21458.012926
-194.050592,20,21464.493915
-239.432964,14,21469.76332
-250.009401,18,21476.377323
-153.626489,18,21483.033123
-232.355498,20,21493.125227
-299.706088,19,21500.37584
-224.01738,22,21508.309846
-252.548509,18,21514.617429
-234.549498,22,21523.060934
-269.83327,13,21527.713516
-258.632218,19,21534.301779
-166.539029,20,21541.097941
-208.021694,20,21548.945055
-263.029761,16,21554.849789
-205.463564,20,21564.782887
-222.745866,20,21574.030855
-286.12658,21,21582.477696
-307.338664,17,21588.204887
-178.284234,13,21592.647133
-258.907772,24,21601.894692
-256.760444,20,21608.738006
-226.191966,22,21617.204267
-263.273743,19,21624.391484
-339.4598,15,21631.040369
-235.180136,18,21637.163309
-199.264111,16,21643.16012
-275.215774,17,21649.453691
-220.32058,15,21655.531174
-206.571186,18,21662.711023
